# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# best_lender
 49	                 13	                 40	                  0	                 48	                 38	                 34	                  3	                 35	                 10	                 19	                 41	                 17	                 15	                  8	                 46	                 36	                 29	                 15	                  3	                 20	                  0	                 19	                 49	                 18	                 14	                 40	                 35	                 44	                 36	                 27	                 35	                  5	                  7	                 45	                 28	                 44	                 22	                 44	                 25	                 42	                 10	                 45	                 46	                 17	                  6	                  0	                 30	                 42	                  6	                 46
 50	                 44	                 38	                 38	                 48	                  6	                  0	                 30	                 36	                 10	                 19	                 48	                 14	                 43	                 11	                 46	                 45	                 45	                 37	                 31	                 40	                 20	                 19	                 49	                 18	                 19	                 40	                 35	                 44	                 36	                 27	                 35	                 34	                 42	                 45	                 23	                 44	                 21	                 34	                 10	                 14	                 36	                 45	                 10	                  3	                  6	                 14	                 15	                 38	                  1	                 44
 51	                  2	                 14	                  6	                  9	                  6	                  9	                 30	                 36	                 48	                 19	                  5	                 21	                 39	                 11	                 27	                 37	                  6	                 36	                 30	                  5	                 44	                 19	                 49	                 36	                 14	                 39	                 35	                 44	                 17	                 26	                  0	                 37	                 45	                 47	                 46	                 44	                 35	                 11	                 17	                 14	                 11	                 31	                 46	                 27	                 47	                 30	                 20	                 45	                 48	                 44
 52	                 44	                 39	                  9	                  5	                 11	                 27	                 30	                 36	                  4	                 31	                 39	                 21	                 17	                 11	                 48	                 26	                  6	                 42	                 41	                 12	                 37	                 19	                 13	                 36	                 35	                 10	                 35	                 13	                 17	                 17	                 25	                 23	                 24	                 47	                 23	                 35	                 22	                 11	                 30	                  7	                 42	                  8	                 46	                 35	                 13	                 36	                 46	                 47	                 48	                  1
 53	                 26	                 11	                 31	                  9	                  7	                 36	                 15	                 24	                 47	                 31	                 30	                 13	                 22	                 11	                 17	                 37	                 20	                 47	                  1	                  4	                 21	                 23	                 34	                 36	                 47	                 10	                 35	                 13	                 17	                 27	                 25	                  8	                 24	                 47	                 48	                  3	                 22	                 36	                  9	                 27	                 42	                 22	                 40	                 29	                 13	                 10	                  7	                 45	                 48	                 47
 54	                 24	                  4	                 31	                  5	                 33	                 44	                 35	                 49	                 47	                 19	                 25	                 36	                 22	                 23	                  6	                 13	                 25	                 47	                 14	                  4	                 21	                 28	                 26	                 37	                 31	                 10	                 30	                 15	                 30	                 24	                 26	                 13	                  5	                 13	                 36	                 39	                 11	                 36	                  2	                 31	                  0	                  4	                 42	                 29	                  1	                 25	                 46	                 49	                 48	                 47
 55	                 18	                 40	                 31	                  5	                  4	                 44	                 15	                 49	                  3	                 34	                 19	                 45	                 49	                 48	                 43	                 13	                 18	                 38	                 44	                 29	                 21	                 10	                 38	                 23	                 17	                 17	                 20	                 25	                 30	                 42	                 38	                 34	                 20	                  4	                 39	                  5	                 18	                 36	                 17	                 42	                 16	                 35	                 42	                 29	                 15	                 25	                 32	                 47	                 30	                 39
 56	                 18	                 40	                 49	                 21	                  0	                 44	                  9	                 15	                 49	                 31	                 23	                 42	                 16	                 32	                 27	                 23	                 13	                  2	                 30	                 34	                 21	                  9	                 34	                 49	                 47	                 17	                 42	                  7	                 14	                 23	                 35	                 34	                 20	                 13	                 36	                 15	                 23	                  2	                 17	                 31	                 16	                 39	                 48	                 29	                 13	                 25	                 29	                 47	                 12	                 48
 57	                 21	                 29	                 41	                 21	                  0	                  3	                  0	                 15	                 47	                 34	                 49	                  7	                  0	                 32	                 36	                 47	                 19	                 18	                 14	                 34	                 21	                  9	                  8	                 49	                 19	                 17	                 18	                 44	                 39	                 37	                 35	                  8	                 23	                  5	                 36	                  1	                 23	                 31	                 24	                  9	                 43	                  7	                 26	                 29	                 13	                 25	                 12	                  4	                 16	                  1
 58	                 17	                 29	                 26	                 21	                  0	                 21	                  7	                 34	                 44	                 34	                 49	                 12	                  5	                 37	                 28	                 47	                 19	                  5	                  5	                 48	                 23	                  9	                 49	                  8	                 17	                 19	                 21	                  3	                 14	                 37	                  4	                  2	                 10	                 13	                 43	                 44	                 17	                 31	                 44	                 13	                 24	                 12	                 26	                 29	                 13	                 25	                  4	                  4	                  9	                  1
 59	                  6	                 46	                 10	                 34	                 10	                 36	                 45	                 42	                  7	                 34	                 49	                 24	                  5	                 44	                 37	                 32	                  7	                  4	                 32	                 33	                 23	                 48	                 16	                 45	                 17	                 46	                  1	                 29	                 44	                 18	                 22	                  6	                 21	                 34	                 46	                 21	                  9	                 31	                 42	                 45	                 22	                  8	                 48	                 44	                 13	                 10	                  4	                 34	                 36	                  1
 60	                 23	                 46	                 44	                 21	                 12	                  5	                 47	                 17	                 44	                 34	                 49	                 24	                  5	                  0	                 34	                  2	                  7	                 46	                 32	                 33	                 21	                 48	                 16	                  7	                 49	                 47	                 25	                 25	                 46	                 18	                 22	                 45	                  5	                 15	                  2	                 21	                 25	                 31	                  2	                 45	                 38	                  5	                 15	                 41	                 28	                 21	                 29	                 10	                 47	                  1
 61	                 30	                 31	                 34	                 10	                 24	                  4	                 31	                  1	                 42	                 34	                  3	                 24	                 26	                 33	                 34	                 45	                 38	                  5	                 32	                 48	                 44	                 32	                 39	                 36	                  7	                 47	                 32	                 25	                 46	                 27	                  4	                 44	                  5	                  5	                 44	                 21	                 18	                 16	                  1	                 15	                 38	                  5	                 15	                 11	                 46	                 27	                 24	                 34	                 45	                  1
 62	                 30	                 31	                 34	                 10	                 39	                 10	                  6	                  1	                 44	                 34	                  3	                 34	                 23	                 33	                 25	                 41	                  6	                 27	                 10	                 48	                  5	                 26	                 40	                 39	                 26	                 47	                  1	                 15	                 46	                 27	                  4	                 44	                  5	                 44	                 44	                 12	                 12	                 26	                 37	                 24	                 40	                 12	                 19	                 21	                 28	                 28	                 17	                 34	                  3	                  1
 63	                 45	                 23	                  9	                 10	                 30	                 41	                  6	                 38	                 44	                 34	                  0	                 34	                 15	                 16	                  5	                  5	                  2	                 27	                 46	                 45	                  5	                 26	                 31	                 48	                 38	                 47	                 35	                 15	                 46	                 25	                  6	                 18	                 36	                 26	                 44	                 30	                 19	                 26	                 12	                 32	                 40	                 36	                 19	                 47	                 17	                 16	                 28	                 20	                 39	                 19
 64	                  0	                 23	                 24	                 10	                 14	                 13	                 20	                 30	                  4	                 13	                  5	                 34	                 11	                 16	                  5	                 40	                 29	                 27	                 31	                 12	                 22	                 26	                 48	                 46	                 26	                  6	                  1	                 44	                 16	                 25	                  6	                 12	                 38	                 26	                 44	                 31	                  8	                 15	                 12	                 45	                 43	                 43	                  5	                 45	                 28	                 32	                 34	                 44	                 17	                  1
 65	                 30	                 23	                 24	                 47	                 36	                 49	                 20	                 30	                  0	                 20	                 43	                 35	                 17	                  2	                 16	                 19	                 16	                  1	                 14	                  1	                 43	                 32	                 17	                 18	                 26	                  6	                 15	                 12	                 20	                 25	                 46	                 29	                 19	                 26	                 44	                  7	                 34	                 47	                 37	                 45	                 43	                 43	                 31	                 12	                 28	                 32	                 25	                  5	                 36	                  1
 66	                 45	                 44	                 17	                  0	                 28	                 44	                 40	                 31	                  4	                 13	                 37	                 42	                  0	                 38	                  4	                 10	                 29	                 18	                 31	                 43	                 43	                  8	                 26	                 17	                 26	                 10	                 15	                 29	                 20	                 25	                 18	                 29	                 23	                 22	                  4	                 37	                 34	                 48	                 19	                 45	                 43	                 43	                 31	                 22	                 15	                 28	                 36	                  0	                  3	                 18
 67	                  6	                  4	                 18	                  9	                 22	                 36	                 13	                 30	                  0	                  0	                 12	                 19	                 17	                  4	                  6	                 47	                 29	                 27	                 31	                 32	                 22	                 29	                 26	                 17	                 26	                 45	                  1	                 29	                 20	                 49	                 28	                 21	                 29	                 22	                 26	                 27	                 23	                 27	                  7	                 45	                 33	                  9	                 25	                 22	                 42	                 10	                 29	                 42	                  3	                 18
 68	                 11	                  4	                 43	                 25	                 22	                 25	                 40	                 30	                  0	                 46	                 29	                 17	                 17	                 38	                  4	                 49	                 36	                 46	                 31	                 33	                 32	                 20	                 26	                 17	                 47	                 15	                 15	                 29	                 19	                 13	                  6	                 29	                 24	                 20	                 41	                 37	                 34	                  4	                  0	                 45	                 33	                 14	                 41	                 19	                 42	                 32	                  3	                 24	                 34	                 46
 69	                 22	                 28	                  2	                  3	                 31	                 32	                 44	                 13	                  0	                 41	                 10	                 13	                 22	                  7	                 24	                 35	                  7	                 38	                 34	                  8	                  9	                 38	                 30	                 27	                 26	                 27	                 15	                 46	                  1	                 13	                 27	                 23	                 26	                  1	                 45	                 43	                 47	                  4	                 24	                 10	                  6	                 30	                 41	                  3	                 42	                  9	                  7	                 16	                 34	                 10
 70	                 25	                 28	                 24	                  2	                 31	                 32	                 42	                  3	                 37	                 25	                 20	                 46	                 39	                  7	                 24	                 35	                  7	                  6	                  1	                 19	                  8	                  7	                  2	                 20	                 22	                 27	                 10	                 37	                  7	                 13	                  6	                 23	                 26	                  1	                 38	                 34	                 17	                 41	                 48	                 10	                 11	                 39	                 46	                 19	                 11	                 36	                  5	                 49	                 20	                 28
 71	                 25	                 28	                 24	                  4	                 31	                  4	                 40	                 28	                 28	                 46	                 20	                 20	                 46	                 43	                 10	                 28	                 19	                 20	                 31	                  5	                 25	                 26	                 14	                 20	                 14	                 27	                  7	                 16	                 37	                 36	                 21	                 23	                 34	                 17	                 38	                 17	                  8	                  4	                 36	                 10	                 36	                 24	                 46	                 41	                 43	                 31	                 24	                 38	                 23	                 35
 72	                 23	                 17	                  3	                 33	                  7	                 14	                 36	                  3	                 19	                 33	                 20	                  2	                 46	                  2	                 41	                 35	                 19	                 46	                  1	                 31	                 33	                  7	                 14	                  5	                 22	                 42	                 16	                 12	                 43	                 21	                 10	                 23	                 34	                  4	                 45	                 35	                 34	                 10	                  7	                 13	                  0	                 35	                 46	                 10	                 43	                  3	                 24	                 42	                 43	                 25
 73	                 23	                  4	                 27	                 13	                 24	                 24	                 36	                  3	                 29	                 21	                  3	                  7	                 46	                 39	                  7	                 24	                 11	                 16	                  1	                 36	                  2	                 31	                 15	                 29	                 24	                 26	                 23	                 32	                 43	                 21	                 16	                 23	                 34	                  1	                 45	                 48	                 34	                 29	                 38	                  0	                  0	                 34	                 46	                 25	                 17	                  0	                 34	                 42	                  9	                 13
 74	                 38	                 22	                 25	                 43	                  5	                 45	                 36	                 34	                 29	                 21	                 39	                 46	                 21	                 13	                 25	                 24	                 19	                 23	                 23	                  1	                  0	                  2	                 46	                 16	                 26	                 30	                  7	                 34	                 14	                  5	                 30	                 15	                 34	                  1	                 22	                 45	                  9	                 29	                 38	                  0	                 28	                 16	                 46	                 29	                 18	                  0	                 34	                 42	                  9	                 22
 75	                 38	                 22	                 25	                 40	                  9	                 25	                 35	                 16	                 45	                 21	                 44	                 17	                  3	                 13	                 31	                 22	                 18	                 26	                 27	                  9	                  8	                 37	                 39	                  5	                 20	                 11	                 14	                 42	                 24	                  5	                 47	                 15	                 20	                  1	                 11	                 45	                 30	                 29	                 30	                  2	                 30	                 14	                 46	                 45	                 43	                 22	                  4	                 42	                 24	                 13
 76	                 32	                 22	                 13	                 22	                 13	                 25	                 36	                 13	                 36	                 21	                 36	                 17	                 48	                 13	                  1	                 27	                 18	                 34	                 25	                  0	                 11	                  8	                 42	                 38	                 19	                  9	                 34	                 42	                 14	                 39	                 31	                 44	                  1	                  1	                 23	                  9	                  9	                 15	                 35	                  0	                 30	                 43	                  2	                  6	                 43	                 22	                  4	                 32	                  3	                 13
 77	                  1	                 17	                 30	                 40	                 16	                 11	                 10	                 36	                 19	                 21	                 10	                 14	                 29	                 39	                 18	                 27	                 18	                 40	                 27	                  0	                 11	                 23	                 42	                 12	                 42	                 26	                  0	                 31	                 14	                 28	                 49	                 16	                 43	                 43	                 15	                 43	                 28	                 37	                 35	                 34	                  0	                 30	                  6	                 38	                 35	                 22	                 42	                 41	                 37	                 13
 78	                 44	                 15	                 36	                 32	                 20	                  1	                 22	                 27	                  3	                 21	                 37	                 40	                 10	                 39	                 38	                 36	                 18	                 34	                 27	                  0	                 42	                  8	                 28	                 48	                 48	                 37	                 46	                 31	                 14	                 19	                 36	                 45	                 32	                  9	                 15	                 23	                 28	                 43	                  9	                 25	                 49	                 30	                 44	                 38	                 35	                 48	                 32	                 41	                 18	                 13
 79	                  9	                 26	                 37	                 32	                 14	                 11	                  8	                 35	                  2	                 31	                 32	                 40	                 18	                 36	                  0	                 24	                 47	                 21	                 30	                  0	                 42	                  8	                 22	                 15	                 45	                  7	                 14	                 31	                 12	                 28	                  9	                 45	                 40	                 30	                 15	                 31	                 28	                 21	                 36	                 25	                 26	                 16	                 44	                 38	                 11	                 25	                 47	                 10	                 19	                 17
 80	                  7	                  0	                 35	                 15	                 14	                  3	                 41	                 36	                  6	                 44	                 32	                 40	                 42	                 35	                 38	                 26	                  3	                 25	                 27	                  0	                 21	                 35	                 13	                 23	                 45	                  2	                  8	                 31	                 12	                 19	                  9	                 40	                 44	                  0	                 15	                 25	                  6	                 14	                 20	                 25	                  0	                 16	                 44	                 39	                  8	                 30	                 47	                 10	                 19	                 27
 81	                  9	                 24	                 35	                 22	                 14	                 14	                  3	                  1	                 43	                 49	                 32	                 46	                 42	                 28	                 36	                 24	                 37	                 47	                  3	                  3	                 11	                 19	                 28	                 23	                 48	                  3	                  8	                 31	                 12	                 19	                 14	                 23	                 40	                  6	                 15	                 45	                 43	                  9	                 30	                 33	                 32	                 16	                 49	                 20	                 36	                 44	                  1	                 25	                  9	                 45
 82	                  9	                 11	                 26	                 43	                 35	                 26	                  2	                 29	                 43	                  3	                 18	                 40	                 35	                 19	                 35	                 24	                 37	                 33	                 28	                 15	                 11	                 19	                 22	                  3	                 14	                  9	                  8	                 31	                 42	                 19	                 24	                 40	                 40	                  6	                 21	                 32	                 32	                 30	                  3	                 33	                 32	                 38	                 44	                 35	                 15	                 23	                  6	                 11	                  9	                  6
 83	                 26	                 11	                 21	                 26	                 35	                 45	                 18	                 16	                  2	                 12	                 32	                  1	                 35	                 28	                 15	                 33	                 48	                 23	                 44	                 15	                  3	                 19	                 22	                  3	                 27	                  9	                  8	                 37	                 36	                 26	                  1	                 13	                 44	                  1	                  7	                  6	                 32	                 12	                  3	                 33	                 21	                 22	                 32	                 35	                 36	                 45	                 49	                 22	                 46	                 20
 84	                 22	                 21	                 48	                 48	                 13	                 28	                 21	                 45	                  2	                  0	                 21	                 30	                  2	                 11	                 31	                  9	                  1	                 23	                 44	                 17	                 43	                 40	                 46	                 41	                 21	                 37	                  8	                 32	                 42	                 42	                 35	                 29	                 44	                 30	                  7	                 28	                 29	                  0	                 38	                 33	                 21	                 21	                 32	                 27	                 17	                 45	                 32	                 38	                 19	                 46
 85	                  6	                 21	                 12	                 39	                 13	                 13	                 21	                 24	                 34	                 45	                 42	                 25	                 25	                 11	                  6	                 44	                 14	                 10	                  3	                 17	                 11	                 48	                 46	                 41	                  5	                  9	                 44	                 27	                 40	                 48	                 23	                 44	                 41	                 24	                 25	                 21	                 41	                 26	                 38	                  5	                  0	                  3	                 12	                 27	                 19	                 45	                 32	                 29	                  7	                 46
 86	                 42	                 21	                  0	                 39	                 28	                 13	                  7	                 43	                 13	                 45	                  8	                 31	                 45	                 11	                 15	                 49	                 38	                 10	                  3	                 39	                 41	                  0	                 46	                 26	                 22	                 43	                 16	                 30	                 40	                 33	                  0	                 29	                 42	                 17	                 45	                 26	                 43	                  3	                 11	                  1	                 26	                 46	                  7	                 41	                 19	                 38	                 18	                 16	                 12	                 37
 87	                 42	                 21	                  0	                 45	                 28	                 40	                 25	                 43	                 25	                 36	                 42	                 46	                 35	                 28	                 15	                 27	                  8	                 45	                 44	                 15	                 14	                 19	                  9	                 26	                 22	                 11	                  8	                  2	                 40	                 14	                 28	                  6	                 42	                 17	                  1	                 26	                 43	                 22	                 39	                  9	                 26	                 13	                 10	                 27	                 17	                 48	                 31	                 35	                 12	                 22
 88	                 42	                 40	                 30	                 34	                  9	                 23	                  1	                 43	                 25	                 25	                 42	                 32	                 29	                  7	                 14	                 30	                 15	                 45	                 44	                  7	                 43	                 33	                  5	                  9	                  2	                  9	                 42	                 23	                 40	                  4	                 22	                 42	                 36	                 15	                 10	                 25	                 43	                 43	                 39	                  9	                 44	                  2	                 38	                 27	                 36	                 16	                 31	                 16	                 15	                 19
 89	                 31	                 21	                  3	                 42	                  9	                 23	                 34	                 46	                  9	                  8	                 42	                 17	                  1	                  1	                 14	                 30	                 15	                 45	                  8	                 43	                 43	                 12	                 23	                 22	                 20	                 49	                 22	                  5	                 23	                  0	                  2	                 22	                 36	                 20	                 23	                 19	                 43	                 13	                 39	                 12	                 27	                  2	                 26	                 27	                 27	                 16	                 31	                 16	                 15	                 14
 90	                 32	                 16	                 36	                 17	                  7	                  4	                 18	                 48	                 39	                  8	                 42	                 10	                 19	                  1	                 12	                 35	                 32	                 34	                 16	                 46	                 43	                  7	                 43	                 43	                 16	                 49	                 22	                  5	                 23	                 34	                 22	                 22	                 36	                 39	                 14	                 28	                 42	                 13	                 39	                 43	                 34	                  2	                 17	                 48	                 37	                 16	                 30	                 21	                 15	                 10
 91	                 11	                 12	                 44	                 28	                  9	                  2	                  9	                 48	                 21	                 14	                 27	                 27	                 48	                  1	                 23	                  2	                 26	                  5	                 16	                 33	                 43	                  8	                 43	                 34	                 30	                 34	                 21	                  5	                 34	                 22	                 46	                 23	                 36	                  8	                 10	                 28	                 42	                 19	                 39	                 37	                 34	                  3	                 26	                 16	                 36	                 13	                 30	                 37	                 28	                  1
 92	                 48	                 49	                 15	                 19	                  9	                 43	                  6	                 37	                 28	                 30	                 48	                 37	                 23	                 16	                 47	                 10	                 18	                  5	                 14	                 24	                 11	                  8	                 49	                 19	                 44	                 22	                  9	                 23	                 29	                 34	                 47	                 47	                 36	                  4	                 15	                 28	                 28	                 13	                  9	                 15	                 34	                  3	                  6	                 16	                 36	                  9	                 30	                 28	                 49	                 21
 93	                 26	                 12	                 10	                 46	                  9	                  4	                 49	                 29	                  1	                 31	                  6	                  1	                 20	                  4	                 47	                 47	                 26	                  5	                  0	                 42	                  1	                 17	                 18	                 39	                 33	                 28	                 24	                 40	                 29	                 33	                 49	                 21	                 36	                 40	                 48	                 28	                 38	                  5	                  9	                 37	                 34	                 36	                 47	                  8	                 17	                 46	                 30	                 28	                  2	                 43
