# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# best_lender
 26	                 22	                 35	                 23	                 16	                 36	                 21	                 32	                 28	                 31	                 38	                 34	                 45	                 32	                 32	                  5	                 22	                 30	                 20	                 44	                 24	                 48	                  9	                 30	                 21	                 37	                 38	                  6	                 23	                 35	                 10	                 18	                 20	                 38	                 32	                 11	                  5	                 32	                 10	                  1	                  4	                 20	                 42	                 27	                 45	                 36	                 18	                 12	                 30	                 31	                  3
 27	                  4	                 35	                 38	                 35	                 36	                 20	                 15	                 41	                 14	                 19	                 10	                 28	                 28	                 32	                  1	                 32	                 30	                 17	                 44	                 46	                 29	                 44	                 30	                  9	                 39	                 40	                  2	                 23	                 40	                 10	                 18	                 31	                  7	                 32	                  2	                  5	                 31	                  0	                 35	                  2	                 43	                 42	                 32	                 45	                 36	                 28	                 15	                 11	                 31	                  3
 28	                 13	                 19	                 38	                 25	                 24	                  9	                 32	                 47	                  3	                 16	                 12	                  1	                  8	                 32	                  1	                 32	                 20	                 17	                 45	                 46	                 24	                 16	                 30	                  9	                 37	                 40	                 36	                 23	                 40	                 10	                 18	                 11	                  7	                 34	                  2	                 38	                 31	                  0	                  5	                 22	                 39	                 42	                 32	                 14	                 36	                 48	                 44	                 11	                  5	                 36
 29	                 24	                 24	                 38	                 11	                 18	                  9	                 43	                 10	                 41	                  3	                 48	                 27	                  1	                 32	                 23	                 36	                  0	                 30	                 24	                 46	                 43	                 25	                 30	                 13	                 33	                  2	                 17	                 23	                 40	                  3	                 18	                 48	                  2	                 34	                  7	                 10	                 40	                  0	                  1	                 27	                 26	                 42	                 17	                 27	                 34	                 48	                 44	                 28	                  5	                  2
 30	                 24	                 24	                 28	                 48	                 43	                 11	                 32	                 37	                 14	                 37	                 34	                 21	                 16	                 32	                 48	                 20	                 45	                 26	                 24	                 25	                 23	                 25	                  5	                  3	                 25	                 42	                 10	                 23	                 40	                 36	                 18	                 37	                 21	                 34	                 35	                 29	                 31	                  0	                 33	                 39	                 39	                 20	                 15	                 48	                 14	                 46	                 15	                 11	                  5	                  2
 31	                 24	                 44	                  4	                 42	                 14	                 28	                 47	                 37	                  3	                 48	                 42	                 48	                 16	                  8	                 22	                 20	                 49	                 44	                 46	                 35	                  2	                 25	                 24	                  3	                 38	                 40	                 10	                 23	                 40	                 47	                 32	                 27	                 22	                 34	                 24	                 32	                 31	                  2	                  1	                 39	                 16	                 37	                  7	                 40	                  4	                 49	                 15	                 11	                  5	                 46
 32	                 24	                 27	                 43	                  8	                 20	                 12	                 25	                 24	                  3	                 32	                 42	                 11	                 49	                 17	                 25	                  5	                 46	                 13	                 24	                 33	                 34	                 11	                 30	                  3	                 14	                  2	                  7	                 49	                 40	                 23	                 32	                 27	                 19	                 22	                 30	                  7	                 43	                 26	                 42	                 33	                 16	                  0	                 17	                 40	                 31	                 18	                 15	                 35	                  5	                 14
 33	                 34	                 49	                 38	                 36	                 49	                 45	                 40	                 44	                 46	                 25	                 23	                 13	                  5	                 32	                 45	                 25	                 30	                  0	                 24	                 33	                 44	                 11	                 47	                 39	                 14	                 46	                  7	                 49	                 28	                  0	                 32	                  2	                 23	                 41	                 30	                  7	                 43	                  6	                 42	                 33	                 32	                 29	                 29	                  6	                  2	                 18	                 21	                  7	                  5	                 38
 34	                 24	                 38	                 31	                 36	                 17	                 26	                 10	                 44	                 46	                 39	                 23	                  5	                 33	                 39	                 45	                 25	                 27	                 13	                 34	                 31	                 32	                 45	                 47	                  3	                 41	                 11	                  7	                 38	                  9	                 21	                 32	                 25	                 25	                 41	                  9	                 10	                 23	                 48	                  3	                 18	                 32	                  6	                 29	                 49	                 45	                 18	                 31	                 26	                 26	                  0
 35	                  2	                 19	                 31	                  1	                 15	                 27	                 10	                 35	                 46	                  9	                 31	                 46	                 35	                 40	                 21	                 25	                  5	                 13	                 46	                  2	                 37	                 30	                 47	                 14	                 22	                 16	                 27	                 13	                  9	                 28	                 13	                 43	                 33	                 41	                 34	                 48	                 18	                 48	                  8	                 18	                 11	                 10	                 39	                  8	                  1	                 18	                 15	                 48	                  5	                 47
 36	                  2	                 41	                 31	                 11	                 29	                 44	                 21	                 22	                  1	                 39	                 33	                  2	                  2	                 35	                 36	                 21	                  3	                 13	                 17	                 36	                  6	                 32	                 19	                  9	                  5	                 41	                  7	                 43	                  9	                 28	                 13	                  3	                 48	                 41	                 18	                 48	                 11	                 31	                  6	                 47	                 11	                 10	                 39	                 24	                  3	                 18	                 15	                 22	                 26	                  9
 37	                  2	                 41	                 31	                 15	                 29	                 37	                 47	                  9	                 49	                 32	                 24	                 27	                  2	                 45	                 41	                 25	                 33	                 26	                 24	                 36	                  6	                 34	                 41	                  9	                 43	                 11	                  7	                 36	                  9	                 28	                  3	                 40	                 48	                  6	                  7	                 48	                 47	                 38	                 14	                 40	                 42	                 10	                 29	                 20	                 19	                  9	                 21	                 47	                 18	                 34
 38	                  2	                 31	                 42	                 15	                 19	                 27	                 47	                 47	                  6	                 21	                 24	                 27	                  2	                 45	                 21	                 25	                 43	                 18	                 24	                 33	                 19	                  3	                 36	                  7	                 43	                  5	                 45	                 36	                 34	                 39	                 49	                 37	                 29	                 41	                 34	                  8	                 36	                 30	                 14	                 35	                 24	                 10	                  2	                 20	                 34	                 32	                 44	                 22	                  5	                  9
 39	                 41	                 42	                 42	                 30	                  9	                 27	                 27	                  1	                  6	                 23	                  3	                  1	                 25	                 45	                 20	                 25	                 32	                 26	                 24	                  7	                 15	                 16	                 49	                 45	                 31	                 39	                 11	                 43	                 34	                 16	                 46	                 13	                 10	                 41	                 43	                  8	                  6	                  5	                 14	                 25	                 36	                 45	                  2	                 30	                 46	                 30	                 24	                 22	                 45	                 31
 40	                 38	                 27	                 41	                 35	                 45	                 37	                 14	                  0	                  1	                  5	                 32	                  3	                 27	                 48	                 41	                  8	                 32	                 26	                 24	                 35	                 28	                  5	                 40	                 11	                 33	                 18	                 42	                 23	                 30	                 16	                 27	                 13	                 42	                 41	                 30	                  8	                 15	                  9	                  8	                 25	                 25	                  9	                 16	                 30	                 46	                 18	                 26	                  4	                 45	                 35
 41	                  3	                 27	                 29	                 35	                 47	                 46	                 30	                 46	                  1	                 23	                 24	                 48	                 12	                 31	                 12	                 30	                 32	                 26	                 24	                 20	                 23	                 33	                  2	                 46	                 14	                 12	                 11	                  5	                 47	                 16	                 27	                 42	                 35	                 11	                 49	                  8	                 44	                  6	                  5	                 25	                 39	                  9	                 25	                 23	                 41	                 18	                 36	                  4	                 45	                  9
 42	                 19	                 46	                 29	                 35	                 32	                 41	                 18	                 42	                  1	                 33	                 24	                 25	                 16	                 46	                 32	                 25	                 44	                 30	                 24	                 20	                 34	                 43	                  2	                 14	                 14	                 12	                 11	                 15	                 31	                 16	                 14	                  6	                 20	                 38	                 47	                 11	                 10	                 28	                  0	                 25	                 31	                  9	                 46	                 16	                 42	                  0	                 10	                  4	                  1	                  0
 43	                 19	                 48	                 20	                 16	                 17	                 47	                 39	                 11	                  1	                 23	                 13	                 46	                 16	                  5	                 48	                 25	                 38	                  2	                 24	                 20	                 33	                 21	                  8	                 27	                  9	                 12	                 31	                 33	                 30	                  0	                 45	                  6	                 29	                 12	                 36	                 34	                 48	                 28	                 19	                 25	                  0	                 33	                 49	                 16	                 42	                 40	                 21	                  4	                  1	                 37
 44	                  2	                 48	                 20	                 23	                 29	                 47	                  5	                 29	                  1	                 15	                 13	                 39	                 16	                 32	                 49	                 25	                 17	                 37	                 24	                 20	                 39	                  8	                  2	                 44	                 42	                 12	                  8	                 26	                 28	                  0	                 45	                 37	                 35	                 24	                 24	                 11	                 10	                 25	                 26	                 23	                  0	                 33	                 26	                 18	                 44	                 40	                 21	                  4	                 24	                 44
