# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# bankruptcy
171	                 15	                 11	                 11	                 11	                  7	                  6	                  9	                 11	                  6	                 13	                 15	                  8	                  4	                 11	                  8	                  7	                  9	                  8	                 11	                 11	                  8	                  9	                 12	                 12	                  4	                 14	                  7	                 11	                  9	                 11	                 10	                  5	                 10	                 10	                  5	                  8	                  8	                  8	                  8	                 14	                  7	                 12	                 13	                  7	                 11	                  6	                 11	                 15	                  8	                  5
172	                  8	                  6	                  7	                  5	                 11	                 10	                 10	                 14	                  6	                 11	                 13	                 10	                 11	                  9	                  5	                 10	                 17	                 13	                 11	                 12	                 10	                 10	                  8	                 11	                  9	                 11	                  9	                  7	                  9	                 13	                 10	                 12	                  8	                 10	                 12	                  8	                  7	                 10	                  9	                  6	                  7	                 12	                 13	                  7	                  6	                 16	                 14	                  9	                 10	                 11
173	                 11	                  8	                  9	                 11	                 11	                 10	                  8	                  5	                 11	                 10	                  3	                 14	                  9	                 10	                 14	                 14	                 10	                  9	                  7	                  8	                 11	                  9	                 11	                  9	                  5	                  9	                 11	                  8	                  9	                 10	                 16	                  7	                 13	                 14	                  6	                 13	                 10	                  8	                  9	                  7	                  7	                  4	                 10	                  5	                  6	                 10	                 10	                 11	                 16	                  8
174	                  2	                  5	                  9	                  6	                  7	                  6	                  8	                  5	                 13	                  8	                 10	                  9	                 12	                 14	                 12	                 13	                 15	                  8	                  8	                 10	                 11	                 10	                 10	                 16	                 11	                  7	                  7	                 14	                 11	                 12	                 13	                  7	                  7	                  4	                 12	                 13	                  9	                  8	                  7	                  7	                 15	                 11	                  9	                 10	                  7	                 10	                 13	                 11	                  9	                  9
175	                  9	                  9	                 11	                 10	                 13	                  4	                  8	                  8	                  5	                  5	                 10	                  9	                 14	                 10	                 15	                 13	                  9	                  9	                  9	                  8	                 14	                 10	                 11	                 12	                  5	                 12	                  4	                 11	                  9	                 10	                 12	                 14	                 10	                 11	                 13	                 12	                  3	                 10	                 11	                 16	                 10	                  8	                  9	                  6	                  8	                  9	                 11	                  5	                  9	                 14
176	                 11	                  9	                 11	                  8	                 10	                 11	                  9	                 11	                 12	                  5	                  9	                 14	                 13	                  6	                 12	                 10	                 11	                  8	                  9	                  8	                 13	                  7	                 10	                  7	                 10	                  5	                  5	                 10	                 10	                  9	                  8	                  7	                  8	                  9	                  8	                 11	                  6	                  6	                 11	                  8	                  8	                 13	                  8	                 11	                 11	                 10	                 11	                 18	                  6	                  3
177	                  9	                  6	                 11	                  7	                 12	                  8	                 10	                 14	                 14	                  8	                  8	                 14	                  8	                 10	                  7	                  9	                 13	                 11	                 12	                  6	                  9	                  9	                  5	                 14	                  6	                  7	                  5	                  5	                  9	                 10	                  6	                  3	                  6	                 12	                 16	                  8	                  6	                 13	                  6	                  8	                 11	                  4	                 17	                 10	                  6	                 13	                  8	                 10	                  6	                  8
178	                  6	                  7	                  6	                  6	                 10	                  7	                  8	                  7	                  8	                 10	                  8	                 13	                 10	                 10	                 10	                 14	                 10	                 11	                 13	                  5	                 15	                  9	                  7	                  7	                 10	                 12	                  8	                  8	                  6	                 14	                  9	                 13	                  2	                  9	                  8	                 12	                  7	                 11	                 11	                 12	                  8	                 11	                 13	                  5	                 16	                  7	                  9	                 14	                  3	                 13
179	                 10	                 12	                 13	                  3	                  6	                 10	                  9	                 10	                  7	                 11	                 12	                  9	                 13	                  9	                 12	                 13	                 13	                 10	                  9	                 10	                  8	                  7	                  6	                  8	                  6	                 12	                  3	                  7	                 11	                 10	                 14	                  6	                  8	                 14	                 17	                  9	                 12	                 13	                  9	                  8	                 13	                  8	                 12	                 10	                  8	                 11	                 11	                 10	                  7	                  8
180	                  9	                  7	                 10	                  9	                  8	                 11	                  3	                  9	                 10	                 11	                 11	                 15	                  8	                  5	                 11	                  7	                 17	                 10	                  9	                  5	                 11	                 11	                  7	                  6	                  9	                  9	                 10	                  4	                 10	                  7	                  9	                 10	                 11	                  6	                  9	                 12	                 12	                  8	                  8	                  4	                  9	                  8	                 11	                 11	                 11	                  7	                 15	                  6	                  6	                 11
181	                 15	                  8	                  5	                  7	                  6	                 14	                  9	                  9	                 10	                 11	                  8	                 13	                  7	                 11	                 14	                 10	                  8	                 10	                 12	                  9	                 12	                 12	                  8	                  9	                  6	                 10	                 12	                 10	                 12	                 12	                 13	                 14	                  8	                 11	                 16	                  9	                  5	                 12	                  6	                 12	                  6	                  9	                 10	                  6	                  5	                 14	                 10	                  8	                  9	                  9
182	                 14	                 14	                  6	                  7	                  5	                  5	                 10	                  9	                 12	                 11	                 18	                  9	                 13	                 15	                  7	                 10	                  4	                 11	                 10	                  9	                 15	                  6	                  8	                 11	                 10	                 10	                 14	                  6	                 10	                  8	                  7	                  5	                  5	                 12	                 12	                 12	                 15	                 10	                 12	                 10	                 14	                  9	                  6	                  9	                 11	                 13	                 11	                 16	                 11	                  5
183	                 14	                  8	                 10	                  4	                 10	                 10	                  5	                 12	                 11	                  6	                  9	                 10	                 11	                  9	                  6	                  6	                 14	                 13	                  9	                 16	                  6	                  9	                 10	                 12	                  6	                  9	                 13	                  9	                 10	                  9	                  8	                 13	                  6	                 15	                  9	                 11	                 12	                 14	                 11	                  5	                  2	                  8	                  9	                 12	                 10	                  9	                 10	                  5	                 11	                  8
184	                  7	                  8	                 13	                 14	                  9	                  7	                  8	                 10	                  9	                 12	                 14	                  9	                 14	                  8	                  8	                 10	                 12	                 11	                 19	                 11	                 13	                  5	                  9	                  9	                  6	                  8	                 10	                 10	                 10	                  5	                 13	                 16	                 15	                 10	                 13	                  4	                  9	                 12	                 10	                  5	                  6	                 10	                 14	                  5	                 12	                  9	                 10	                  7	                  7	                 17
185	                 10	                 11	                  7	                  9	                  9	                 16	                 10	                  9	                 10	                  7	                 14	                  8	                 10	                  8	                  8	                 12	                 13	                  9	                 11	                  8	                 11	                 10	                 12	                 14	                 10	                  9	                  9	                  9	                  9	                 10	                  8	                  8	                  7	                 12	                  8	                  8	                 12	                  8	                  9	                  9	                  5	                 11	                  8	                  6	                 11	                 13	                  5	                  9	                 11	                  8
186	                  8	                 12	                  7	                  7	                 11	                 11	                 11	                 12	                  9	                  5	                  6	                  9	                 10	                  5	                 15	                  5	                  9	                  9	                  8	                 10	                 11	                 10	                  7	                  4	                 13	                 14	                  7	                  4	                  6	                  8	                 12	                  5	                  5	                  8	                 11	                  8	                 19	                 10	                  8	                 17	                  9	                  9	                 10	                  8	                  8	                 15	                 10	                  8	                  9	                 13
187	                 14	                 12	                  6	                 11	                 16	                  8	                 11	                 13	                 10	                  4	                  9	                  9	                  7	                 19	                  5	                 14	                 11	                  9	                 14	                  5	                 13	                  7	                 16	                  7	                  5	                 13	                  8	                  8	                 11	                  9	                  8	                 10	                 10	                  6	                  8	                 13	                  6	                  9	                 11	                  4	                  8	                 14	                 11	                 11	                  8	                  4	                  8	                  5	                  5	                 13
188	                 15	                  9	                 12	                  6	                 15	                 12	                  9	                  7	                  8	                  8	                  9	                 10	                 10	                 11	                 12	                 11	                  6	                  7	                 10	                  6	                  7	                 10	                 12	                  7	                 13	                 17	                 15	                 14	                  6	                 12	                  8	                 11	                  8	                  9	                 11	                  8	                 11	                 11	                 16	                  6	                  8	                  6	                 10	                  8	                 15	                 11	                 12	                 10	                  7	                  7
189	                  6	                  7	                  9	                  8	                 10	                 12	                  8	                 14	                  6	                  9	                 11	                  8	                 10	                 10	                  6	                  8	                  9	                  6	                  9	                 12	                 10	                 11	                 17	                  8	                  7	                 10	                  7	                  8	                 13	                  2	                  8	                  7	                 10	                 10	                 12	                  9	                 13	                  7	                  9	                  5	                 11	                 12	                 10	                 11	                 10	                  6	                  6	                 18	                  6	                 16
190	                 11	                  6	                  5	                  9	                 11	                  9	                  5	                 10	                  9	                  8	                  4	                  9	                 10	                  8	                  9	                 10	                  7	                 12	                  8	                  5	                 11	                  9	                 11	                  9	                 12	                 15	                  6	                  6	                  6	                 12	                 10	                 10	                  9	                 18	                 15	                  8	                  8	                 10	                  5	                  4	                  9	                  7	                 16	                  3	                  9	                  4	                 12	                  9	                  3	                  7
191	                 21	                  9	                 15	                 17	                  9	                  8	                  6	                  7	                 15	                 10	                 11	                 12	                 10	                  9	                  6	                 10	                 14	                  4	                 10	                 12	                  8	                 11	                 11	                 13	                  7	                 10	                 13	                  8	                  9	                  5	                 10	                  9	                 11	                  9	                  9	                 15	                 14	                  8	                  8	                  8	                 14	                  7	                  9	                  8	                 15	                  8	                  5	                  9	                  7	                 15
192	                  9	                 11	                  9	                  8	                  9	                 11	                  9	                  5	                  9	                 10	                  9	                  7	                 14	                 10	                 11	                  8	                  6	                  7	                  7	                  7	                 11	                 12	                 13	                  5	                  7	                 10	                  7	                  9	                 11	                  9	                  8	                 13	                 10	                  9	                 12	                  5	                  9	                  9	                  8	                  7	                  9	                 11	                 14	                 10	                 14	                 10	                 10	                  6	                  5	                 11
193	                 17	                 11	                  3	                 11	                 12	                  8	                 11	                 14	                 14	                 12	                 11	                 14	                 12	                  7	                 12	                 12	                 13	                  8	                 14	                 11	                 12	                 13	                 14	                 15	                 11	                 13	                 11	                  7	                 14	                  7	                 13	                  5	                 10	                  8	                  6	                 23	                 10	                 17	                  6	                 11	                 10	                 12	                  9	                 14	                  6	                  8	                 11	                 10	                  6	                  7
194	                 13	                  9	                  6	                  7	                  8	                 13	                 10	                 14	                  9	                  9	                  7	                  9	                 12	                  5	                 13	                 10	                  8	                 12	                 13	                  4	                 11	                 13	                  5	                 10	                 16	                 12	                 12	                 12	                 10	                 17	                  4	                  8	                 14	                 11	                 10	                  6	                 10	                 10	                  7	                  9	                 12	                  5	                  6	                  9	                  9	                  7	                  8	                  9	                  9	                  6
195	                 11	                  8	                 12	                 13	                 10	                 10	                 12	                  8	                 11	                 10	                 17	                 15	                 11	                 10	                 10	                  9	                  9	                 12	                 16	                 11	                 10	                  8	                 11	                 10	                 10	                  8	                  7	                  6	                 11	                  6	                 12	                  5	                 14	                  9	                 11	                 11	                  8	                 10	                  7	                 11	                  7	                 10	                 10	                 11	                  8	                 11	                  4	                  9	                  8	                 10
196	                 14	                  5	                  6	                 12	                 10	                 10	                 12	                  7	                  8	                 10	                  8	                  9	                  9	                  9	                 10	                  4	                 11	                  8	                  6	                 13	                  8	                  7	                 16	                 12	                 10	                 14	                 11	                  8	                  9	                  9	                  9	                  7	                 10	                  9	                  9	                 12	                  8	                 11	                  5	                  8	                  5	                  7	                 10	                  8	                  9	                  6	                  8	                 12	                  9	                 13
197	                  9	                 16	                 10	                  7	                 17	                 11	                  8	                 14	                  6	                  8	                  8	                  7	                 10	                 15	                 10	                 12	                  6	                  6	                  8	                 15	                 12	                  8	                  8	                  7	                  8	                 10	                  5	                  7	                 10	                  7	                 11	                 11	                  7	                 14	                 13	                 11	                 14	                  6	                  8	                 12	                 11	                  8	                 13	                 10	                 10	                 10	                  6	                 11	                  8	                 11
198	                 12	                  8	                  5	                  7	                 10	                  9	                 10	                  8	                 11	                 11	                  6	                 13	                 10	                 10	                  6	                  8	                 10	                 12	                  5	                 12	                 13	                  6	                 10	                  4	                  8	                  8	                  4	                 12	                  5	                 10	                 13	                 11	                 11	                  6	                 11	                  5	                  4	                  7	                  6	                  6	                 10	                 14	                  9	                  9	                 17	                  6	                  9	                 13	                  7	                  9
199	                  9	                  8	                  8	                 13	                 10	                  7	                  6	                  8	                 12	                 12	                  7	                 14	                 11	                  8	                 11	                  9	                  9	                  7	                  9	                 15	                 10	                 12	                  8	                 11	                  7	                 14	                  9	                 14	                  6	                  6	                 11	                  9	                  3	                 13	                 10	                 13	                  8	                  9	                 11	                 12	                 16	                  7	                  9	                  9	                  9	                  9	                  8	                 10	                  9	                 15
200	                  8	                 11	                  8	                 12	                 13	                  7	                 14	                  9	                  7	                  5	                 14	                 14	                  5	                 10	                  5	                 10	                  9	                 13	                  8	                 11	                 10	                 13	                  9	                 13	                  7	                 10	                  3	                  9	                 10	                  9	                  9	                  8	                  5	                  7	                 11	                  7	                 10	                 11	                  9	                  9	                  7	                 14	                  7	                  8	                 11	                  7	                  5	                  9	                 12	                 14
201	                 12	                  8	                  9	                 12	                 12	                  8	                 13	                 13	                  9	                 10	                  9	                 13	                 12	                  8	                 11	                  9	                 12	                  9	                 16	                  5	                  9	                  9	                 10	                 10	                 15	                  8	                  9	                 11	                 13	                 11	                  8	                  9	                 13	                  8	                 16	                  9	                  9	                  7	                  6	                 12	                  7	                 14	                  7	                 18	                  9	                  9	                  8	                 12	                 11	                 14
202	                 10	                  8	                  7	                  8	                 11	                  7	                 12	                  6	                  8	                  5	                  8	                 11	                  9	                 10	                 11	                  8	                 13	                  8	                  6	                 16	                  9	                 13	                 10	                  9	                  9	                  4	                  8	                  8	                  4	                  8	                 10	                  7	                 10	                  8	                  8	                  7	                 11	                 15	                 10	                 10	                  6	                  6	                  7	                  9	                 11	                  8	                  5	                 12	                 10	                 10
203	                  8	                  9	                  9	                  9	                  7	                 10	                 15	                 10	                 11	                  9	                 11	                 11	                 16	                  2	                  8	                  9	                 10	                  9	                 13	                  6	                  7	                 11	                 10	                  8	                 11	                 10	                 11	                  7	                 12	                 16	                  4	                 10	                  9	                 11	                  9	                  8	                  9	                  9	                  8	                 15	                  8	                  6	                  6	                 10	                 12	                  5	                  8	                  6	                 15	                 14
204	                 11	                 14	                  7	                 12	                 12	                  9	                 10	                 10	                 12	                 12	                 13	                  8	                 15	                  9	                 12	                 12	                 10	                 10	                 11	                 11	                  5	                  9	                 10	                  7	                  6	                  9	                  4	                  8	                  8	                 13	                  4	                 10	                  7	                 16	                 12	                 12	                  7	                  8	                 12	                  6	                  6	                 13	                 11	                  5	                 10	                 13	                  6	                 13	                 10	                  7
205	                  9	                  6	                  9	                  7	                  7	                  9	                  7	                 10	                 13	                  8	                 12	                 11	                 10	                 13	                 13	                  3	                  8	                  9	                 10	                  7	                  9	                 11	                  9	                  8	                 11	                 13	                 11	                  8	                  8	                  9	                  7	                  9	                 10	                  3	                  6	                 12	                 10	                 10	                  9	                 13	                 10	                  9	                 10	                  9	                  9	                 11	                  9	                  9	                  8	                  9
206	                  8	                 12	                  8	                 11	                 15	                 14	                 13	                 19	                 10	                  8	                 11	                 16	                  6	                 11	                 14	                 11	                 14	                 12	                 10	                  7	                 10	                  8	                  8	                  8	                  5	                 14	                 11	                  7	                 10	                 11	                  5	                 10	                  9	                 14	                  8	                  9	                  6	                  9	                 10	                  9	                 12	                  8	                  8	                  8	                 11	                  4	                  9	                 18	                  8	                 11
207	                  8	                 10	                 12	                  8	                  5	                  9	                  9	                 14	                 10	                  9	                 10	                 12	                  9	                  2	                  9	                  9	                 10	                  7	                  8	                 13	                  7	                  9	                 10	                 10	                  7	                  8	                 11	                 13	                 10	                  9	                  8	                 10	                  7	                  7	                 12	                 10	                 11	                 16	                  8	                 11	                  7	                 11	                  8	                  8	                 10	                  9	                 14	                  6	                  7	                  5
208	                 10	                 10	                 11	                 15	                 14	                  6	                 12	                 10	                  7	                  7	                 10	                  9	                 14	                  2	                 10	                 13	                  5	                  9	                 12	                  3	                  6	                  6	                 13	                  4	                  7	                 11	                  6	                  6	                  8	                  8	                 10	                 10	                  8	                 13	                  4	                 14	                  9	                 11	                 12	                  9	                 12	                  4	                  8	                  9	                 14	                  7	                  9	                 13	                  4	                 13
209	                  7	                 10	                 10	                 13	                 15	                 10	                 12	                  5	                  5	                  5	                  7	                 17	                 12	                 11	                  7	                 10	                 12	                 10	                 11	                 10	                 11	                  8	                 11	                  7	                  6	                  6	                  7	                 10	                  9	                  8	                 10	                 10	                  6	                  7	                  8	                 12	                 12	                  8	                  5	                 10	                 10	                  8	                  9	                 15	                 10	                  9	                  9	                 11	                  8	                 14
210	                  9	                  9	                  4	                 11	                 13	                 13	                  5	                  7	                 10	                 13	                  7	                  6	                  6	                 13	                 12	                 12	                  7	                 10	                  6	                 12	                 10	                  7	                 10	                  7	                 15	                 17	                 10	                 10	                  9	                  7	                 10	                 11	                  9	                  9	                 10	                 13	                 10	                  8	                 10	                 14	                 12	                  8	                 13	                  9	                 10	                 10	                  9	                 11	                  7	                  9
211	                 10	                  8	                 12	                  7	                 12	                 10	                  9	                  2	                 13	                 10	                 15	                  8	                  9	                  8	                 19	                 11	                  8	                  6	                 11	                  8	                 11	                 12	                 11	                  9	                  4	                  8	                  7	                 12	                 15	                 13	                 10	                  7	                  9	                  8	                  6	                  8	                  9	                 11	                  7	                 12	                  9	                  9	                  7	                  7	                  6	                  9	                  8	                 13	                 12	                  9
212	                  8	                  6	                  9	                  8	                  9	                  9	                  7	                  8	                 11	                 13	                  6	                 11	                 10	                  7	                 12	                  7	                  5	                  6	                 14	                 13	                 10	                  5	                 18	                 14	                  7	                 11	                 11	                  3	                  8	                 17	                 12	                  9	                  9	                 12	                 12	                 11	                 12	                  9	                 10	                  8	                  7	                 12	                 13	                  7	                 15	                  6	                  8	                  8	                  9	                  7
213	                  6	                 10	                 10	                  9	                 14	                 13	                  6	                  7	                  8	                  8	                 10	                  9	                  9	                  8	                 12	                  9	                 12	                 11	                  9	                 11	                 11	                  4	                 11	                 12	                  9	                  8	                  4	                  8	                 13	                 12	                  9	                 10	                 12	                  8	                 10	                  9	                  9	                 15	                 13	                  7	                  9	                 15	                  9	                 10	                 13	                  7	                 11	                 11	                 11	                  7
214	                 10	                  8	                  6	                  6	                  9	                 11	                  7	                 11	                  6	                  9	                 13	                 10	                 10	                  4	                  2	                 15	                  7	                  9	                 15	                  7	                  9	                  4	                  9	                  6	                 13	                  4	                 12	                 10	                 11	                  9	                 13	                 14	                  8	                 11	                  5	                  8	                 10	                  4	                 10	                 11	                 10	                  8	                  6	                 10	                  9	                  7	                  8	                  7	                 10	                  5
215	                 12	                  8	                  8	                  8	                  9	                 10	                 12	                 10	                  8	                 10	                 13	                  6	                 10	                  9	                  9	                  5	                  9	                 14	                  5	                 11	                  7	                  8	                 15	                 18	                  7	                 14	                 11	                  9	                 13	                  9	                  8	                  9	                  6	                  9	                  7	                  5	                  9	                  7	                 12	                 10	                  9	                 14	                  7	                 10	                  6	                  8	                  9	                 10	                  9	                 11
