# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# bankruptcy
200	                 11	                  8	                  9	                  8	                 15	                  8	                  7	                  8	                  9	                  9	                  8	                  8	                 10	                  8	                  8	                  7	                  8	                 10	                  7	                 13	                 13	                 12	                 10	                 12	                 11	                 14	                  9	                  9	                  9	                 15	                  7	                  4	                  3	                 10	                  8	                 12	                 12	                  5	                  9	                  9	                 11	                  5	                  5	                 11	                 12	                  9	                 10	                 10	                  3	                  6
201	                  9	                  9	                 13	                  8	                 16	                  9	                 11	                 11	                 12	                  8	                  8	                  8	                 14	                 11	                 11	                 10	                 11	                  6	                 15	                  9	                  8	                 10	                 11	                 10	                 10	                 11	                  6	                 10	                  9	                  8	                 11	                  8	                  8	                  5	                  6	                  4	                  7	                 10	                  7	                 13	                  7	                 12	                  5	                 13	                  9	                 11	                  4	                  9	                 12	                  8
202	                  7	                 11	                 11	                  8	                 13	                  8	                  7	                 14	                 14	                 10	                  9	                 14	                 12	                  3	                  6	                  9	                  6	                 11	                  7	                  8	                 10	                 12	                 13	                 11	                 10	                  9	                 13	                  9	                  7	                  8	                  7	                 13	                 10	                 12	                  9	                 11	                 12	                 12	                  9	                 10	                 12	                 10	                  9	                 10	                  5	                  8	                  9	                  9	                  7	                 17
203	                 13	                  8	                  7	                 14	                  9	                  9	                  7	                  7	                  6	                 13	                 12	                 11	                  7	                  4	                  7	                 12	                  4	                  9	                 12	                  8	                  5	                 10	                  5	                 10	                 10	                  6	                 10	                 12	                  5	                  5	                  6	                  6	                 10	                 10	                 12	                  8	                 11	                 11	                 11	                 11	                  7	                 11	                  7	                 13	                 12	                  8	                 10	                 12	                  9	                  8
204	                 14	                 10	                  3	                 10	                 10	                  2	                  9	                 12	                  9	                 15	                  5	                 10	                 10	                  6	                  6	                  5	                  9	                  8	                 16	                  6	                  9	                  8	                  7	                 14	                 10	                  9	                  9	                  5	                 10	                  6	                 16	                  6	                 14	                 10	                 14	                 13	                 10	                 12	                  8	                 11	                  9	                  7	                 11	                  6	                 13	                 10	                 12	                 11	                 12	                  8
205	                 14	                 11	                 11	                 10	                  9	                 12	                  7	                 13	                 17	                  6	                  9	                 11	                 12	                  8	                  8	                  6	                 11	                 11	                  8	                  4	                 10	                 11	                  5	                  4	                  9	                  6	                  9	                 12	                 11	                  8	                  7	                  9	                  7	                  9	                  9	                  7	                 11	                 11	                  5	                 22	                 12	                 13	                  7	                  6	                 11	                  7	                 10	                 10	                 10	                  8
206	                  7	                  8	                 12	                 15	                  8	                  8	                  4	                  7	                 10	                  7	                 10	                 13	                  8	                  7	                 10	                  9	                  7	                  7	                 10	                 12	                  5	                 11	                  9	                 12	                  8	                 11	                  9	                  9	                  7	                 13	                 10	                  4	                  5	                 10	                 11	                  6	                 14	                  6	                  2	                  9	                  7	                  7	                  8	                 12	                 13	                  6	                  6	                 10	                  3	                  9
207	                 11	                 10	                  6	                  5	                 10	                 12	                  9	                  9	                  8	                  8	                  8	                  6	                 11	                  8	                 12	                 12	                 11	                 11	                  8	                 12	                  9	                  5	                  9	                 10	                 14	                 11	                 12	                 16	                  9	                  4	                 13	                  6	                 12	                  6	                 14	                 17	                 12	                 10	                  4	                  9	                 12	                  9	                  5	                  8	                  7	                  9	                  7	                  9	                 12	                 10
208	                 12	                  8	                 13	                 13	                  9	                  8	                 12	                 12	                  6	                  9	                 10	                 10	                  6	                 10	                  7	                  9	                  9	                 10	                  5	                 12	                  8	                 11	                  7	                  6	                 13	                 11	                 10	                  6	                  9	                 12	                  8	                 10	                 11	                 12	                  5	                 10	                  9	                 14	                 10	                 12	                 14	                 10	                 11	                  7	                 10	                  6	                  7	                  7	                  6	                  8
209	                  5	                  8	                  7	                 11	                 13	                 15	                 12	                 15	                 15	                  6	                 11	                  8	                  9	                  8	                 12	                  8	                  8	                  8	                  7	                 13	                  3	                 13	                  6	                 12	                 14	                  9	                 12	                  9	                 12	                 13	                 12	                 10	                  5	                  7	                 13	                  5	                 12	                 10	                  5	                  8	                 11	                 14	                 10	                  7	                 12	                 10	                 13	                 11	                  7	                 11
210	                  9	                 10	                 15	                  5	                 10	                  9	                 12	                  8	                  7	                  2	                  3	                 10	                 12	                 10	                  4	                 11	                  8	                 13	                 15	                  8	                  8	                  7	                 14	                  9	                  8	                  8	                  8	                 10	                  8	                  9	                  7	                  5	                 11	                  8	                  6	                  9	                  9	                 10	                  4	                 11	                  8	                 13	                 12	                  5	                  4	                 10	                  8	                  9	                 11	                  8
211	                  8	                  9	                 15	                  6	                 11	                 13	                  8	                 11	                  5	                  9	                  9	                  6	                  5	                 10	                  8	                 13	                 11	                  7	                 10	                 10	                  9	                  6	                  9	                  9	                  8	                  9	                  9	                 15	                 15	                 10	                 11	                  9	                  4	                 11	                 12	                  7	                  6	                 18	                  9	                 12	                 10	                 14	                 12	                 14	                 10	                  8	                 14	                  4	                 12	                 12
212	                 12	                  8	                 14	                  9	                 11	                 14	                  8	                  6	                 11	                  6	                  6	                  8	                 15	                  8	                 12	                 11	                 11	                 11	                 11	                 15	                 12	                 12	                  9	                  7	                 11	                 10	                  5	                  6	                  7	                  8	                 13	                  7	                 10	                 13	                  9	                 10	                 11	                  7	                 10	                  9	                 12	                 12	                  6	                  4	                  9	                  7	                 10	                  8	                  7	                 11
213	                  8	                  5	                 10	                 13	                 10	                 11	                  8	                  4	                  9	                  7	                 10	                 11	                 13	                  6	                  7	                 10	                  5	                 11	                 12	                 10	                  6	                  3	                 11	                 12	                 15	                  7	                  5	                 10	                  8	                  6	                  9	                  4	                  4	                  6	                 11	                  9	                  8	                 12	                  8	                  8	                  8	                  8	                 15	                 11	                  8	                 11	                  8	                 14	                 10	                  7
214	                  5	                  8	                  6	                 13	                 10	                  4	                  9	                  9	                 14	                  8	                 12	                  7	                 10	                  6	                  8	                 12	                 17	                 10	                 14	                  9	                  6	                 12	                  7	                 10	                  4	                 10	                 12	                  5	                 14	                 14	                  9	                 10	                  8	                  7	                 12	                  8	                 15	                 11	                  8	                 14	                  8	                  7	                 12	                 10	                  7	                 10	                 12	                  8	                  7	                 11
215	                  5	                 10	                 14	                  9	                  9	                 16	                 11	                 15	                 13	                 13	                 10	                  9	                 11	                 11	                 10	                 11	                  7	                  9	                 10	                 13	                  9	                 13	                  9	                  9	                 13	                  2	                 10	                  8	                 10	                  8	                  9	                 10	                  5	                  9	                  9	                  9	                 12	                 11	                  9	                  6	                 13	                 11	                  8	                 10	                  5	                 10	                 15	                 10	                 13	                 13
216	                 10	                 10	                  5	                  6	                  8	                  9	                  7	                  6	                  9	                  6	                  7	                  6	                 12	                 13	                  5	                  8	                  8	                  7	                 15	                  8	                 10	                  9	                  9	                 11	                  8	                  7	                  7	                  8	                 10	                 11	                  6	                  8	                  8	                  7	                  7	                  8	                  9	                 11	                  7	                  8	                  9	                  7	                 10	                 10	                  7	                  5	                 14	                  7	                 13	                  5
217	                 10	                  9	                 11	                 12	                  7	                 12	                  8	                 14	                 19	                  7	                 10	                 10	                 11	                  4	                 10	                 10	                 12	                 10	                  7	                  8	                  6	                 11	                 10	                  6	                  6	                  8	                 10	                 10	                 15	                  7	                  9	                  6	                 10	                  5	                 11	                 12	                  3	                 11	                 13	                  4	                 11	                  9	                  9	                  5	                 10	                  7	                  9	                 12	                 10	                  9
218	                 11	                 10	                 11	                  8	                 10	                  8	                 12	                 10	                 13	                  9	                  7	                 13	                  9	                 11	                  8	                 10	                 10	                  7	                  8	                  8	                  6	                 10	                 12	                 11	                 10	                  9	                 10	                  8	                 10	                  7	                 14	                 10	                 15	                  7	                  4	                  8	                 10	                 12	                 11	                 10	                 14	                 14	                 13	                 11	                  9	                  4	                 13	                 10	                 10	                  8
219	                 10	                  4	                  6	                  6	                 10	                  9	                 15	                  7	                  9	                  6	                  9	                  3	                  6	                  5	                 16	                 12	                  9	                 11	                  9	                 12	                  4	                  9	                  8	                 14	                  7	                  5	                 10	                  7	                 13	                  9	                  8	                 11	                 10	                 13	                  9	                 10	                 14	                  7	                 14	                  5	                  8	                 11	                 10	                  9	                 10	                 10	                 13	                 11	                 14	                 10
220	                 11	                  7	                 15	                 12	                  9	                 10	                 10	                 10	                  4	                 12	                 13	                  9	                 10	                 11	                 10	                 10	                 16	                  9	                  6	                  8	                  5	                  9	                 15	                  7	                 10	                  6	                 12	                  8	                 10	                  9	                  6	                  8	                 13	                 14	                  9	                 15	                  7	                 10	                 14	                 11	                 10	                  6	                  9	                 14	                 10	                 10	                  5	                  7	                 12	                  8
221	                  9	                 10	                 10	                  6	                  2	                 10	                  9	                  6	                 10	                 14	                 10	                 12	                  5	                  3	                  5	                 10	                  9	                 10	                 10	                  9	                  6	                  7	                  9	                  8	                  6	                 10	                 10	                 10	                  9	                  9	                  7	                 13	                  6	                  9	                  7	                 15	                  9	                  8	                  8	                  7	                 10	                 10	                 12	                 10	                 13	                  9	                 10	                  9	                 14	                 12
222	                 11	                 11	                  9	                 11	                  5	                 12	                 12	                  6	                 10	                  7	                 12	                  5	                  8	                 14	                  7	                  6	                 17	                  9	                  8	                 14	                  9	                  9	                 15	                  9	                  9	                  6	                  7	                  9	                 11	                  9	                  6	                 15	                 14	                  8	                  9	                  9	                 14	                 12	                 13	                 16	                  8	                  9	                  8	                  9	                 13	                 13	                 13	                  6	                 16	                  6
223	                 14	                 13	                  9	                 12	                 10	                 11	                  9	                  7	                  6	                 13	                  6	                 17	                  9	                  2	                 10	                  7	                 20	                 11	                 11	                 10	                  8	                 11	                  9	                 12	                 12	                 15	                 11	                  6	                 11	                 11	                  6	                  9	                 13	                 10	                  6	                 12	                 13	                 15	                  4	                  5	                 13	                  9	                  6	                  7	                 13	                 12	                  9	                 10	                  7	                 12
224	                  4	                  6	                 12	                  7	                 12	                 15	                  5	                 13	                  7	                  7	                 11	                 12	                  5	                  7	                  7	                  6	                 13	                  7	                 10	                  8	                  9	                  8	                 10	                  8	                  9	                  7	                 12	                 12	                 10	                 14	                 10	                 10	                 11	                  6	                 11	                 14	                  7	                 10	                  9	                  9	                 11	                 13	                 10	                 10	                 13	                  9	                  8	                  7	                 11	                 11
225	                 12	                 13	                 13	                  8	                 10	                  9	                  7	                 13	                  8	                  4	                 13	                  9	                 11	                  7	                  9	                  7	                  7	                 10	                 10	                  7	                  7	                 13	                 10	                 12	                  3	                  6	                 11	                 12	                 12	                  5	                 10	                 10	                 12	                  8	                  6	                  8	                 10	                  9	                  7	                  9	                  9	                 11	                  9	                 11	                  8	                  8	                  6	                 13	                  6	                  8
226	                 11	                  9	                 10	                 13	                 12	                 13	                  7	                  6	                  8	                  5	                 11	                  8	                  9	                 13	                  8	                  8	                  8	                 10	                  8	                 13	                  7	                 13	                 10	                  9	                  9	                  6	                  7	                 11	                  9	                  8	                 11	                 11	                 16	                 11	                  8	                 10	                 11	                  9	                 14	                 10	                 10	                  7	                  7	                 10	                 11	                  9	                 11	                 11	                  7	                  9
227	                  6	                  7	                  7	                  9	                 12	                 10	                  8	                  8	                  9	                 10	                 14	                  6	                 14	                  9	                  8	                 10	                  9	                  7	                  5	                 11	                 11	                 15	                  9	                 13	                  8	                  8	                 17	                 13	                 10	                 10	                 10	                 10	                  8	                 12	                  4	                  6	                 13	                 15	                 10	                  6	                  6	                 10	                 10	                  8	                 11	                 11	                  9	                 11	                 11	                  6
228	                  8	                 10	                  5	                 12	                 11	                  9	                 14	                 12	                  6	                 13	                 14	                  8	                 10	                 14	                 11	                  8	                  5	                 10	                 11	                 19	                  4	                 12	                 12	                  7	                  8	                  6	                 10	                  7	                 12	                 12	                  6	                 11	                  6	                  8	                  5	                 13	                 15	                 12	                  9	                 10	                 11	                  9	                 10	                  9	                  8	                  8	                  8	                 12	                  9	                 13
229	                 11	                  8	                 13	                 16	                  5	                  7	                  9	                  7	                  7	                 10	                  8	                  7	                 12	                  9	                  8	                  9	                  8	                  6	                  9	                 13	                 13	                 10	                  7	                  8	                  7	                 13	                  7	                  5	                 10	                 10	                  6	                 11	                 10	                 10	                  5	                 10	                  8	                 12	                 11	                 13	                 10	                  9	                  8	                 10	                  7	                 13	                  8	                  7	                  7	                  6
230	                 11	                 10	                 14	                  6	                 12	                  9	                 13	                  6	                 11	                  9	                 11	                  7	                  9	                 13	                 11	                 11	                  7	                  8	                  9	                  7	                  8	                 11	                  8	                 11	                 11	                  5	                  6	                 10	                  6	                 11	                  6	                 13	                  8	                  8	                  6	                 14	                 11	                  7	                 13	                 11	                  9	                 12	                  5	                 10	                 14	                  8	                  6	                  9	                 14	                  8
231	                  8	                  7	                 11	                 11	                  8	                 12	                  9	                 12	                  6	                  8	                 11	                  5	                  5	                 13	                  9	                  5	                  7	                 11	                  9	                 13	                 11	                  9	                  8	                  5	                 10	                  6	                  7	                  7	                  9	                  8	                  5	                  8	                  8	                  7	                 13	                 14	                  9	                  6	                  9	                  8	                  8	                  9	                 12	                  7	                 12	                  5	                  6	                  5	                  8	                  9
232	                  8	                  6	                 11	                 11	                  7	                 11	                 13	                  9	                 10	                  8	                 16	                  6	                  7	                 11	                  5	                 14	                 13	                 12	                 14	                 10	                  7	                  8	                 13	                 11	                  4	                 11	                 13	                  6	                  2	                  7	                  7	                  9	                  8	                  8	                  7	                  7	                 10	                  7	                 14	                 11	                 10	                 15	                  6	                  5	                 12	                 10	                  7	                  7	                 12	                 14
233	                 16	                  9	                 13	                 13	                 10	                 11	                  6	                 10	                  7	                 11	                 10	                  9	                  7	                 13	                  8	                  7	                  8	                 10	                  9	                 13	                 11	                  8	                  9	                  9	                 11	                  7	                 12	                 11	                  7	                 10	                 13	                  7	                  8	                 12	                  8	                  6	                 14	                  8	                 16	                  9	                 10	                  7	                  5	                 10	                  8	                  3	                  9	                  7	                 12	                  7
234	                  4	                  9	                 10	                  9	                 14	                 10	                 12	                  9	                  6	                 11	                 10	                  5	                  9	                  4	                 10	                 10	                 10	                  8	                 14	                 14	                  4	                 12	                  8	                  9	                 13	                 14	                 16	                  8	                  9	                  6	                  8	                  3	                  9	                 15	                  7	                  6	                 14	                  7	                  7	                  6	                 11	                 10	                  6	                  7	                  9	                 12	                  7	                  6	                 13	                  9
235	                 11	                 18	                 12	                 12	                  6	                  9	                  8	                  6	                  9	                 11	                 12	                 14	                  5	                 12	                  9	                  9	                 10	                  3	                 12	                 10	                 12	                 10	                 11	                 12	                  7	                  9	                  3	                  7	                  6	                  9	                 12	                  9	                  7	                  9	                 15	                  7	                  6	                 12	                 10	                  9	                 11	                  7	                 12	                  8	                 14	                 12	                 12	                 11	                  8	                  7
236	                 10	                  7	                 10	                 12	                 13	                  8	                  5	                  7	                  6	                  9	                 11	                  9	                  9	                 13	                  9	                 10	                 10	                 11	                  8	                 11	                 11	                 16	                 12	                 11	                  9	                  9	                 14	                  8	                 13	                 11	                  5	                 17	                  6	                 12	                  6	                 11	                 14	                 10	                 12	                 12	                 10	                 10	                 12	                  4	                  5	                  7	                  8	                  9	                  6	                  6
237	                  9	                 10	                  4	                 12	                  6	                  8	                 13	                 12	                  9	                  8	                  7	                  9	                 10	                  7	                  9	                  8	                 14	                  8	                 11	                 11	                 10	                  9	                 11	                  8	                 12	                 15	                 12	                  7	                 10	                  7	                  7	                  6	                  9	                 10	                 11	                 16	                  7	                  9	                 13	                  5	                  9	                 11	                  3	                  6	                  9	                 10	                  7	                 10	                  9	                 10
238	                 11	                 14	                 12	                 12	                 13	                  6	                 12	                  9	                  9	                  7	                 12	                 11	                 14	                  9	                 11	                 12	                 10	                 11	                 10	                 16	                  5	                  8	                 12	                  9	                  5	                 10	                 16	                 14	                 11	                  5	                  9	                 10	                  2	                 16	                 14	                  7	                 14	                  8	                 15	                  9	                  8	                  9	                 13	                 10	                  7	                  4	                 11	                 12	                  9	                  9
239	                 12	                 10	                  7	                  9	                 10	                  7	                 12	                 15	                 11	                 13	                  9	                  8	                  9	                  9	                  7	                 11	                 11	                  9	                  7	                  5	                  6	                 11	                 10	                 12	                 11	                  9	                 11	                  3	                  9	                  9	                  7	                 13	                  7	                 11	                  9	                 11	                 12	                 23	                  9	                 10	                 11	                  8	                 15	                 13	                  6	                  6	                 12	                  7	                 10	                 10
240	                 13	                 16	                  8	                 14	                  9	                 10	                  9	                 10	                  8	                 12	                  9	                  7	                 10	                  5	                 11	                  8	                  9	                  6	                 12	                 15	                  9	                  6	                  7	                 10	                  9	                 12	                  8	                 14	                  8	                 12	                 10	                 13	                 11	                  7	                 13	                 10	                  8	                 11	                 18	                  5	                 10	                  6	                  9	                  7	                  9	                 10	                 10	                  5	                 10	                 10
241	                 12	                 12	                 15	                  3	                 16	                  8	                  8	                  8	                  9	                 14	                 15	                 13	                  8	                  7	                  7	                 12	                 12	                  6	                  7	                  9	                  7	                 11	                  7	                  6	                 12	                 10	                  9	                 14	                  9	                  8	                 11	                  6	                 11	                  7	                 12	                 10	                 10	                 10	                  8	                  5	                  8	                 11	                 12	                  8	                  9	                  4	                  8	                  7	                  8	                 14
242	                 16	                 14	                  6	                 12	                 10	                  4	                 12	                  6	                  6	                 13	                  7	                 10	                  7	                 12	                  6	                  5	                 10	                 12	                 12	                  9	                  6	                 11	                 13	                  7	                  9	                  8	                  9	                  6	                  7	                 11	                 10	                 13	                  5	                  5	                 14	                 12	                  9	                  9	                 13	                 12	                  8	                 12	                 12	                 11	                 10	                 12	                  9	                 12	                 10	                 13
243	                  8	                  7	                  7	                  9	                 13	                  8	                 10	                  8	                  7	                  8	                 13	                  8	                 11	                  9	                 10	                  4	                  7	                  6	                  5	                 13	                  3	                  6	                 11	                 17	                  8	                 11	                  8	                 13	                  8	                  5	                 15	                 11	                  9	                  9	                  8	                  8	                  8	                  7	                 12	                  8	                 12	                  4	                 11	                  5	                  5	                 12	                 11	                  8	                  5	                  8
244	                 11	                  9	                 11	                  7	                 14	                  8	                  6	                  9	                 10	                 13	                 12	                  4	                 11	                 16	                 10	                  9	                 13	                  8	                 12	                 10	                 15	                 12	                  8	                  6	                  7	                  9	                  6	                  6	                  6	                 10	                  7	                  5	                 11	                  6	                  8	                 13	                  9	                 12	                  7	                  9	                 11	                  6	                 11	                 11	                  7	                  6	                  5	                 11	                  8	                 14
