# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# best_clients
286	                  6	                  8	                  7	                  4	                  3	                  4	                  4	                  6	                  4	                  5	                  4	                  4	                  4	                  6	                  6	                  4	                  4	                  6	                  5	                  3	                  6	                  5	                  4	                  6	                  5	                  5	                  4	                  5	                  8	                  4	                  3	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  4	                  5	                  8	                  6	                  7	                  5	                  3	                  5	                  4	                  5	                  7	                  4
287	                  4	                  5	                  4	                  4	                  3	                  4	                  4	                  4	                  4	                  6	                  4	                  4	                  5	                  7	                  6	                  4	                  4	                  6	                  5	                  4	                  5	                  3	                  4	                  6	                  6	                  7	                  3	                  3	                  7	                  5	                  6	                  5	                  5	                  4	                  4	                  5	                  4	                  4	                  4	                  6	                  5	                  5	                  5	                  4	                  3	                  4	                  4	                  5	                  6	                  3
288	                  4	                  6	                  5	                  4	                  5	                  6	                  3	                  4	                  6	                  6	                  4	                  6	                  5	                  7	                  5	                  4	                  3	                  4	                  6	                  4	                  5	                  4	                  5	                  5	                  5	                  5	                  3	                  4	                  7	                  4	                  4	                  3	                  5	                  4	                  4	                  4	                  3	                  4	                  4	                  5	                  4	                  6	                  4	                  5	                  4	                  4	                  4	                  6	                  5	                  4
289	                  5	                  5	                  4	                  5	                  7	                  5	                  4	                  5	                  4	                  4	                  4	                  7	                  4	                  4	                  6	                  5	                  5	                  5	                  6	                  7	                  4	                  4	                  6	                  5	                  5	                  6	                  5	                  4	                  4	                  7	                  4	                  5	                  4	                  5	                  5	                  5	                  4	                  3	                  6	                  3	                  5	                  7	                  4	                  4	                  4	                  4	                  4	                  5	                  5	                  6
290	                  7	                  6	                  6	                  4	                  7	                  5	                  4	                  4	                  4	                  5	                  6	                  4	                  4	                  5	                  5	                  4	                  7	                  4	                  6	                  7	                  5	                  5	                  5	                  3	                  3	                  5	                  4	                  5	                  6	                  6	                  4	                  5	                  4	                  4	                  6	                  6	                  4	                  5	                  6	                  4	                  4	                  6	                  4	                  5	                  6	                  6	                  5	                  5	                  6	                  4
291	                  5	                  5	                  5	                  5	                  7	                  5	                  5	                  5	                  4	                  6	                  6	                  4	                  4	                  5	                  4	                  4	                  6	                  5	                  7	                  7	                  4	                  4	                  4	                  5	                  3	                  5	                  4	                  4	                  5	                  6	                  5	                  4	                  3	                  4	                  4	                  4	                  4	                  4	                  6	                  4	                  4	                  8	                  4	                  4	                  8	                  6	                  6	                  4	                  5	                  5
292	                  5	                  5	                  5	                  5	                  5	                  5	                  5	                  5	                  5	                  6	                  5	                  4	                  5	                  5	                  4	                  3	                  7	                  4	                  5	                  6	                  5	                  5	                  4	                  5	                  6	                  6	                  4	                  3	                  4	                  7	                  4	                  6	                  4	                  5	                  5	                  4	                  7	                  5	                  5	                  5	                  6	                  6	                  5	                  6	                  6	                  6	                  5	                  4	                  4	                  5
293	                  4	                  6	                  7	                  6	                  4	                  5	                  4	                  4	                  5	                  6	                  3	                  5	                  5	                  4	                  4	                  4	                  5	                  4	                  5	                  5	                  6	                  4	                  4	                  7	                  4	                  4	                  4	                  5	                  7	                  7	                  3	                  4	                  5	                  6	                  5	                  4	                  6	                  4	                  6	                  5	                  5	                  4	                  4	                  4	                  7	                  7	                  5	                  4	                  4	                  3
294	                  4	                  6	                 10	                  6	                  5	                  6	                  5	                  3	                  3	                  4	                  4	                  5	                  3	                  4	                  5	                  6	                  5	                  4	                  5	                  6	                  7	                  4	                  5	                  5	                  6	                  4	                  3	                  5	                  3	                  7	                  5	                  5	                  4	                  5	                  6	                  4	                  6	                  4	                  5	                  4	                  5	                  4	                  4	                  3	                  5	                  6	                  5	                  4	                  5	                  5
295	                  4	                  5	                  7	                  6	                  5	                  4	                  4	                  4	                  4	                  5	                  4	                  5	                  5	                  4	                  3	                  3	                  4	                  4	                  6	                  4	                  4	                  4	                  4	                  4	                  7	                  6	                  4	                  4	                  4	                  7	                  5	                  3	                  3	                  4	                  6	                  3	                  4	                  4	                  4	                  5	                  4	                  5	                  6	                  6	                  5	                  5	                  5	                  4	                  4	                  5
296	                  5	                  6	                  4	                  5	                  5	                  4	                  4	                  5	                  4	                  5	                  4	                  4	                  4	                  5	                  5	                  4	                  4	                  4	                  4	                  5	                  6	                  6	                  4	                  4	                  7	                  7	                  4	                  6	                  4	                  6	                  5	                  4	                  5	                  4	                  4	                  6	                  5	                  5	                  6	                  5	                  3	                  4	                  6	                  5	                  4	                  4	                  7	                  6	                  4	                  8
297	                  3	                  6	                  6	                  7	                  6	                  4	                  6	                  5	                  6	                  4	                  5	                  5	                  4	                  7	                  4	                  4	                  4	                  4	                  4	                  6	                  5	                  6	                  4	                  6	                  6	                  6	                  3	                  4	                  4	                  7	                  4	                  4	                  6	                  4	                  6	                  6	                  6	                  9	                  6	                  5	                  5	                  5	                  8	                  5	                  5	                  4	                  3	                  5	                  3	                  9
298	                  4	                  7	                  4	                  5	                  7	                  5	                  5	                  4	                  6	                  4	                  4	                  4	                  5	                  6	                  4	                  5	                  4	                  4	                  4	                  7	                  5	                  4	                  5	                  3	                  6	                  6	                  4	                  3	                  5	                  6	                  8	                  4	                  4	                  7	                  4	                  4	                  5	                  5	                  4	                  5	                  4	                  7	                  8	                  6	                  5	                  4	                  4	                  6	                  4	                 10
299	                  4	                  9	                  4	                  6	                  5	                  5	                  4	                  3	                  6	                  7	                  4	                  4	                  4	                  4	                  4	                  6	                  3	                  4	                  4	                  5	                  5	                  4	                  4	                  5	                  5	                  5	                  3	                  5	                  6	                  6	                  4	                  4	                  5	                  5	                  5	                  5	                  4	                  6	                  5	                  5	                  4	                  5	                  5	                  6	                  4	                  3	                  4	                  7	                  3	                  9
300	                  4	                  6	                  5	                  6	                  6	                  4	                  5	                  4	                  5	                  5	                  4	                  4	                  5	                  5	                  4	                  6	                  4	                  4	                  4	                  9	                  6	                  6	                  4	                  4	                  3	                  4	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  5	                  7	                  5	                  4	                  3	                  4	                  7	                  6	                  4	                  4	                  5	                  4	                  3	                  3	                  7	                  4	                  7
301	                  4	                  5	                  6	                  5	                  7	                  4	                  5	                  5	                  4	                  4	                  5	                  4	                  5	                  4	                  4	                  5	                  5	                  7	                  5	                  7	                  7	                  5	                  3	                  3	                  3	                  4	                  4	                  7	                  4	                  4	                  6	                  4	                  7	                  4	                  6	                  6	                  4	                  4	                  7	                  7	                  5	                  6	                  4	                  5	                  5	                  5	                  5	                  7	                  4	                  4
302	                  4	                  5	                  5	                  3	                  5	                  4	                  6	                  6	                  4	                  5	                  5	                  4	                  5	                  3	                  6	                  4	                  6	                  5	                  4	                  7	                  6	                  5	                  3	                  4	                  3	                  3	                  5	                  5	                  5	                  4	                  5	                  6	                  7	                  6	                  7	                  4	                  5	                  5	                 10	                  5	                  5	                  5	                  4	                  6	                  5	                  6	                  5	                  8	                  5	                  3
303	                  4	                  5	                  6	                  5	                  5	                  4	                  4	                  5	                  6	                  7	                  5	                  6	                  4	                  5	                  3	                  4	                  4	                  4	                  6	                  3	                  6	                  4	                  4	                  4	                  4	                  4	                  6	                  4	                  4	                  5	                  6	                  6	                  7	                  7	                  4	                  5	                  4	                  4	                  5	                  8	                  4	                  4	                  5	                  5	                  5	                  4	                  5	                  4	                  4	                  4
304	                  3	                  6	                  4	                  7	                  7	                  6	                  5	                  3	                  7	                 10	                  7	                  4	                  4	                  6	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  3	                  4	                  4	                  4	                  4	                  5	                  4	                  7	                  7	                  5	                  4	                  4	                  5	                  4	                  3	                  4	                  4	                  7	                  4	                  6	                  6	                  5	                  4	                  4	                  4	                  5	                  4	                  4
305	                  4	                  6	                  4	                  5	                  7	                  5	                  4	                  4	                  8	                  9	                  4	                  4	                  6	                  6	                  5	                  5	                  4	                  4	                  5	                  5	                  5	                  3	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  6	                  3	                  5	                  5	                  6	                  6	                  5	                  4	                  3	                  5	                  5	                  4	                  4	                  5	                  6	                  5	                  4	                  4	                  4	                  4	                  5
306	                  4	                  7	                  5	                  5	                  8	                  3	                  4	                  7	                  5	                 10	                  4	                  4	                  5	                  5	                  5	                  4	                  5	                  5	                  6	                  6	                  4	                  3	                  4	                  6	                  5	                  4	                  7	                  6	                  5	                  7	                  4	                  7	                  5	                  5	                  6	                  5	                  4	                  4	                  3	                  6	                  4	                  4	                  5	                  4	                  6	                  6	                  4	                  5	                  7	                  3
307	                  4	                  6	                  6	                  5	                  4	                  6	                  4	                  6	                  4	                 10	                  5	                  4	                  5	                  4	                  5	                  5	                  5	                  3	                  5	                  6	                  8	                  4	                  6	                  5	                  4	                  4	                  5	                  5	                  7	                  4	                  4	                  5	                  4	                  5	                  5	                  6	                  6	                  5	                  5	                  8	                  5	                  5	                  3	                  5	                  6	                  5	                  4	                  4	                  8	                  5
308	                  4	                  7	                  6	                  4	                  4	                  5	                  6	                  4	                  5	                 10	                  6	                  5	                  4	                  4	                  4	                  7	                  4	                  5	                  5	                  6	                  7	                  5	                  4	                  4	                  4	                  4	                  4	                  3	                  7	                  4	                  6	                  6	                  5	                  5	                  5	                  5	                  8	                  5	                  4	                  5	                  4	                  6	                  4	                  5	                  6	                  4	                  4	                  7	                  6	                  5
309	                  4	                  7	                  7	                  3	                  4	                  5	                  6	                  5	                  5	                  5	                  7	                  5	                  4	                  4	                  4	                  5	                  4	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  4	                  6	                  6	                  4	                  5	                  4	                  5	                  4	                  4	                  6	                  4	                  5	                  8	                  6	                  7	                  6	                  5	                  4	                  4	                  5	                  5	                  3	                  5	                  4	                  5	                  4
310	                  4	                  6	                  3	                  3	                  4	                  5	                  6	                  5	                  6	                  4	                  7	                  6	                  5	                  4	                  3	                  4	                  4	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  6	                  5	                  6	                  4	                  4	                  5	                  4	                  4	                  6	                  5	                  5	                  4	                  4	                  6	                  3	                  7	                  5	                  3	                  5	                  5	                  5	                  3	                  4	                  6	                  4	                  5
311	                  5	                  6	                  5	                  4	                  4	                  5	                  5	                  5	                  7	                  4	                  4	                  4	                  6	                  6	                  4	                  5	                  4	                  4	                  3	                  5	                  5	                  4	                  5	                  5	                  5	                  4	                  6	                  5	                  4	                  5	                  5	                  5	                  7	                  5	                  4	                  4	                  5	                  4	                  5	                  5	                  4	                  4	                  4	                  3	                  5	                  4	                  4	                  4	                  4	                  5
312	                  4	                  5	                  6	                  5	                  4	                  7	                  5	                  4	                  6	                  4	                  5	                  4	                  5	                  3	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  5	                  4	                  6	                  4	                  5	                  4	                  4	                  6	                  4	                  5	                  5	                  6	                  4	                  5	                  5	                  5	                  5	                  5	                  5	                  4	                  4	                  5	                  4	                  5	                  6	                  5	                  4	                  6
313	                  5	                  4	                  5	                  5	                  5	                  8	                  7	                  4	                  6	                  5	                  6	                  4	                  6	                  4	                  4	                  4	                  5	                  4	                  5	                  4	                  4	                  4	                  4	                  3	                  4	                  5	                  4	                  4	                  3	                  6	                  5	                  3	                  5	                  4	                  4	                  5	                  4	                  4	                  5	                  4	                  6	                  4	                  4	                  5	                  5	                  6	                  4	                  5	                  5	                  5
314	                  7	                  5	                  4	                  6	                  6	                  5	                  7	                  5	                  6	                  4	                  5	                  4	                  5	                  4	                  4	                  5	                  6	                  4	                  4	                  3	                  5	                  4	                  5	                  3	                  4	                  5	                  4	                  4	                  5	                  6	                  4	                  4	                  6	                  3	                  4	                  6	                  5	                  3	                  5	                  4	                  4	                  4	                  5	                  5	                  5	                  7	                  4	                  4	                  5	                  4
315	                  5	                  4	                  5	                  4	                  6	                  5	                  6	                  6	                  5	                  6	                  6	                  4	                  5	                  6	                  5	                  5	                  5	                  5	                  4	                  6	                  4	                  3	                  4	                  4	                  5	                  7	                  5	                  5	                  4	                  7	                  4	                  5	                  6	                  5	                  4	                  7	                  4	                  4	                  6	                  4	                  4	                  4	                  4	                  5	                  6	                  7	                  4	                  5	                  5	                  3
316	                  3	                  4	                  4	                  4	                  5	                  3	                  5	                  4	                  3	                  5	                  5	                  4	                  6	                  5	                  5	                  6	                  6	                  4	                  4	                  4	                  4	                  5	                  4	                  3	                  5	                  6	                  5	                  5	                  4	                  7	                  3	                  6	                  7	                  4	                  4	                  7	                  5	                  7	                  5	                  4	                  6	                  4	                  5	                  6	                  8	                  5	                  4	                  4	                  4	                  4
317	                  4	                  3	                  5	                  5	                  4	                  3	                  4	                  4	                  4	                  7	                  5	                  4	                  5	                  7	                  5	                  4	                  4	                  4	                  5	                  3	                  5	                  5	                  3	                  4	                  4	                  6	                  5	                  4	                  6	                  5	                  5	                  6	                  3	                  6	                  6	                  8	                  4	                  4	                  5	                  4	                  6	                  4	                  6	                  5	                  7	                  4	                  6	                  3	                  5	                  6
318	                  4	                  5	                  4	                  6	                  5	                  6	                  4	                  5	                  4	                  5	                  6	                  4	                  4	                  4	                  3	                  6	                  4	                  7	                  4	                  3	                  6	                  4	                  4	                  4	                  4	                  5	                  5	                  5	                  4	                  5	                  5	                  5	                  4	                  4	                  5	                  6	                  4	                  6	                  5	                  5	                  6	                  4	                  5	                  4	                  5	                  4	                  4	                  5	                  6	                  6
319	                  4	                  3	                  5	                  4	                  6	                  4	                  7	                  5	                  5	                  5	                  6	                  4	                  4	                  4	                  6	                  4	                  4	                  8	                  5	                  3	                  4	                  5	                  5	                  4	                  4	                  4	                  6	                  5	                  4	                  6	                  6	                  4	                  3	                  4	                  5	                  4	                  4	                  4	                  4	                  5	                  6	                  4	                  5	                  4	                  7	                  4	                  3	                  5	                  6	                  4
320	                  4	                  5	                  4	                  5	                  3	                  4	                  7	                  4	                  5	                  5	                  5	                  4	                  5	                  5	                  3	                  5	                  4	                 10	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  5	                  5	                  3	                  4	                  5	                  5	                  4	                  3	                  6	                  4	                  4	                  4	                  5	                  5	                  5	                  5	                  3	                  4	                  4	                  5	                  4	                  3	                  4	                  7	                  4
321	                  4	                  6	                  6	                  4	                  5	                  4	                  5	                  4	                  6	                  4	                  5	                  4	                  4	                  5	                  3	                  5	                  5	                  6	                  5	                  5	                  5	                  5	                  7	                  4	                  5	                  5	                  5	                  6	                  5	                  4	                  6	                  3	                  4	                  4	                  3	                  4	                  5	                  4	                  5	                  5	                  4	                  3	                  4	                  4	                  5	                  4	                  5	                  4	                  8	                  4
322	                  5	                  4	                  5	                  4	                  4	                  4	                  4	                  5	                 11	                  6	                  5	                  3	                  4	                  3	                  5	                  4	                  4	                  5	                  4	                  5	                  4	                  3	                  5	                  5	                  5	                  4	                  5	                  4	                  7	                  6	                  5	                  4	                  4	                  6	                  6	                  4	                  4	                  3	                  6	                  5	                  5	                  4	                  5	                  3	                  4	                  4	                  4	                  4	                  8	                  5
323	                  3	                  5	                  6	                  5	                  5	                  4	                  6	                  9	                  8	                  7	                  4	                  5	                  6	                  3	                  5	                  4	                  4	                  4	                  5	                  7	                  4	                  3	                  5	                  4	                  7	                  5	                  5	                  5	                  6	                  4	                  4	                  3	                  5	                  5	                  5	                  5	                  4	                  4	                  6	                  6	                  3	                  5	                  5	                  5	                  4	                  5	                  4	                  4	                  4	                  4
324	                  3	                  5	                  5	                  4	                  4	                  5	                  6	                  5	                  5	                  8	                  5	                  6	                  5	                  3	                  4	                  4	                  5	                  5	                  5	                  7	                  4	                  4	                  4	                  4	                  7	                  4	                  5	                  4	                  6	                  5	                  6	                  5	                  5	                  4	                  4	                  5	                  5	                  3	                  6	                  5	                  4	                  4	                  4	                  4	                  3	                  7	                  4	                  6	                  4	                  6
325	                  5	                  7	                  7	                  6	                  3	                  6	                  6	                  5	                  4	                  5	                  6	                  5	                  4	                  4	                  3	                  4	                  4	                  4	                  4	                  5	                  6	                  5	                  4	                  5	                  6	                  5	                  5	                  6	                  9	                  6	                  6	                  4	                  5	                  3	                  5	                  5	                  4	                  5	                  4	                  5	                  4	                  5	                  6	                  5	                  6	                  7	                  4	                  6	                  4	                  5
326	                  6	                  6	                  6	                  7	                  4	                  5	                  5	                  6	                  5	                  6	                  6	                  4	                  4	                  5	                  4	                  3	                  4	                  4	                  3	                  7	                  6	                  4	                  4	                  4	                  7	                  4	                  4	                  7	                  4	                  5	                  5	                  5	                  4	                  4	                  5	                  4	                  6	                  4	                  5	                  5	                  6	                  6	                  4	                  4	                  4	                  7	                  5	                  6	                  6	                  6
327	                  5	                  4	                  3	                  6	                  4	                  6	                  5	                  7	                  4	                  4	                  7	                  5	                  5	                  6	                  5	                  4	                  5	                  5	                  5	                  6	                  3	                  5	                  4	                  7	                  4	                  4	                  5	                  5	                  4	                  4	                  6	                  4	                  5	                  5	                  4	                  4	                  8	                  5	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  6	                  4	                  4	                  6	                  4
328	                  5	                  5	                  5	                  5	                  4	                  5	                  5	                  4	                  4	                  5	                  6	                  6	                  4	                  4	                  6	                  6	                  5	                  4	                  4	                  7	                  4	                  4	                  5	                  6	                  3	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  6	                  4	                  4	                  7	                  5	                  4	                  5	                  4	                  5	                  5	                  5	                  4	                  7	                  5	                  4	                  3	                  4
329	                  5	                  4	                  5	                  5	                  5	                  4	                  6	                  5	                  4	                  6	                  6	                  3	                  3	                  4	                  3	                  5	                  4	                  5	                  5	                  4	                  5	                  4	                  5	                  3	                  4	                  4	                  5	                  4	                  6	                  6	                  5	                  4	                  4	                  5	                  3	                  3	                  6	                  4	                  7	                  7	                  5	                  3	                  5	                  5	                  4	                  6	                  4	                  5	                  6	                  4
330	                  3	                  5	                  5	                  4	                  5	                  5	                  6	                  6	                  5	                  8	                  5	                  3	                  4	                  4	                  5	                  4	                  5	                  4	                  5	                  5	                  3	                  5	                  5	                  4	                  5	                  6	                  4	                  4	                  6	                  6	                  4	                  6	                  4	                  4	                  3	                  4	                  6	                  3	                  4	                  8	                  4	                  4	                  3	                  5	                  5	                  7	                  4	                  4	                  5	                  4
