# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# best_num_clients
264	                  4	                  5	                  5	                  5	                  5	                  7	                  6	                  5	                  5	                  7	                  4	                  7	                  5	                  5	                  5	                  5	                  6	                  5	                  6	                  3	                  4	                  4	                  6	                  4	                  3	                  7	                  5	                  4	                  6	                  6	                  4	                  4	                  4	                  5	                  5	                  4	                  4	                  6	                  7	                  4	                  5	                  5	                  4	                  4	                  3	                  4	                  4	                  5	                  4	                  4
265	                  5	                  4	                  5	                  6	                  5	                  5	                  5	                  4	                  4	                  4	                  5	                  4	                  6	                  4	                  6	                  5	                  5	                  3	                  5	                  4	                  6	                  6	                  7	                  3	                  4	                  4	                  8	                  4	                  6	                  4	                  4	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  6	                  4	                  5	                  6	                  5	                  4	                  3	                  4	                  5	                  4
266	                  4	                  5	                  6	                  4	                  5	                  7	                  6	                  4	                  4	                  4	                  3	                  3	                  6	                  4	                  6	                  5	                  4	                  3	                  4	                  4	                  4	                  5	                  6	                  5	                  5	                  4	                  5	                  5	                  3	                  5	                  4	                  5	                  6	                  5	                  3	                  5	                  4	                  5	                  4	                  3	                  6	                  6	                  4	                  4	                  6	                  4	                  4	                  5	                  5	                  7
267	                  5	                  6	                  5	                  6	                  5	                  6	                  5	                  5	                  4	                  3	                  5	                  4	                  5	                  3	                  4	                  5	                  3	                  4	                  4	                  6	                  4	                  5	                  5	                  7	                  4	                  5	                  6	                  3	                  3	                  5	                  4	                  4	                  5	                  5	                  4	                  8	                  4	                  5	                  4	                  4	                  7	                  6	                  3	                  3	                  3	                  5	                  6	                  3	                  8	                  5
268	                  5	                  4	                  3	                  5	                  5	                  6	                  5	                  3	                  4	                  4	                  5	                  5	                  4	                  4	                  3	                  4	                  4	                  4	                  5	                  4	                  3	                  5	                  5	                  6	                  4	                  5	                  4	                  6	                  3	                  6	                  6	                  5	                  4	                  4	                  6	                  4	                  6	                  6	                  4	                  4	                  7	                  5	                  3	                  3	                  4	                  5	                  5	                  5	                  5	                  5
269	                  5	                  4	                  4	                  8	                  4	                  7	                  4	                  4	                  4	                  4	                  3	                  5	                  4	                  6	                  3	                  4	                  4	                  6	                  5	                  4	                  5	                  5	                  3	                  4	                  7	                  4	                  4	                  7	                  4	                  4	                  8	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  4	                  7	                  7	                  6	                  6	                  5	                  4	                  6	                  4	                  5	                  4
270	                  4	                  3	                  5	                  8	                  5	                  4	                  4	                  4	                  4	                  4	                  4	                  6	                  5	                  5	                  5	                  4	                  4	                  7	                  4	                  6	                  6	                  6	                  5	                  5	                  7	                  4	                  4	                  5	                  4	                  4	                  6	                  6	                  4	                  4	                  4	                  5	                  5	                  4	                  4	                  5	                  7	                  7	                  6	                  6	                  4	                  7	                  5	                  4	                  3	                  6
271	                  6	                  4	                  4	                  6	                  3	                  5	                  7	                  4	                  4	                  5	                  4	                  7	                  5	                  5	                  5	                  4	                  5	                  6	                  3	                  3	                  6	                  5	                  6	                  3	                  7	                  5	                  5	                  5	                  5	                  5	                  5	                  5	                  6	                  5	                  6	                  4	                  5	                  5	                  5	                  7	                  6	                  6	                  7	                  6	                  4	                  3	                  5	                  4	                  3	                  5
272	                  8	                  4	                  5	                  5	                  4	                  6	                  5	                  4	                  4	                  4	                  4	                  7	                  4	                  4	                  4	                  4	                  5	                  7	                  3	                  4	                  4	                  4	                  4	                  4	                  3	                  5	                  4	                  4	                  7	                  5	                  5	                  3	                  5	                  3	                  5	                  4	                  3	                  5	                  8	                  5	                  5	                  5	                  5	                  4	                  5	                  3	                  5	                  4	                  4	                  6
273	                  3	                  5	                  6	                  4	                  5	                  7	                  4	                  4	                  3	                  5	                  4	                  5	                  4	                  4	                  3	                  4	                  6	                  6	                  6	                  5	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  5	                  4	                  5	                  3	                  5	                  6	                  3	                  6	                  5	                  4	                  4	                  4	                  6	                  6	                  4	                  4	                  4	                  5	                  5	                  4	                  6
274	                  5	                  5	                  4	                  4	                  4	                  4	                  5	                  4	                  4	                  5	                  5	                  5	                  5	                  4	                  3	                  4	                  6	                  4	                  5	                  6	                  5	                  5	                  4	                  4	                  4	                  6	                  5	                  4	                  4	                  3	                  5	                  6	                  3	                  4	                  6	                  4	                  4	                  3	                  4	                  5	                  3	                  5	                  4	                  5	                  5	                  5	                  3	                  4	                  5	                  4
275	                  6	                  3	                  3	                  4	                  5	                  4	                  5	                  4	                  4	                  4	                  5	                  5	                  4	                  6	                  6	                  5	                  5	                  5	                  4	                  6	                  3	                  3	                  4	                  6	                  4	                  5	                  4	                  4	                  5	                  3	                  4	                  5	                  4	                  3	                  4	                  4	                  6	                  3	                  6	                  4	                  5	                  5	                  5	                  4	                  4	                  4	                  3	                  3	                  5	                  3
276	                  4	                  4	                  4	                  5	                  3	                  5	                  6	                  3	                  5	                  4	                  4	                  5	                  4	                  6	                  6	                  6	                  4	                  4	                  6	                  4	                  4	                  3	                  4	                  5	                  4	                  6	                  4	                  5	                  4	                  5	                  5	                  5	                  6	                  3	                  4	                  5	                  4	                  4	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  5	                  4	                  4	                  3	                  5
277	                  6	                  5	                  6	                  6	                  3	                  3	                  5	                  4	                  5	                  5	                  4	                  5	                  3	                  4	                  4	                  6	                  5	                  4	                  7	                  4	                  5	                  5	                  4	                  4	                  3	                  4	                  5	                  4	                  5	                  3	                  4	                  4	                  5	                  5	                  3	                  5	                  5	                  4	                  4	                  5	                  5	                  4	                  4	                  4	                  3	                  6	                  4	                  5	                  4	                  3
278	                  6	                  4	                  5	                  5	                  4	                  4	                  3	                  5	                  5	                  5	                  4	                  5	                  4	                  5	                  3	                  6	                  4	                  4	                  4	                  4	                  5	                  4	                  6	                  4	                  4	                  3	                  5	                  5	                  5	                  5	                  4	                  3	                  4	                  4	                  5	                  6	                  4	                  6	                  5	                  5	                  5	                  3	                  3	                  5	                  4	                  5	                  4	                  4	                  5	                  4
279	                  7	                  4	                  5	                  6	                  5	                  5	                  3	                  4	                  5	                  6	                  5	                  4	                  5	                  7	                  5	                  6	                  5	                  4	                  4	                  4	                  4	                  5	                  5	                  5	                  3	                  5	                  5	                  4	                  5	                  4	                  4	                  5	                  5	                  5	                  4	                  8	                  5	                  6	                  6	                  4	                  4	                  4	                  4	                  4	                  6	                  4	                  4	                  4	                  4	                  4
280	                  6	                  6	                  4	                  7	                  4	                  6	                  6	                  4	                  6	                  7	                  4	                  5	                  6	                  4	                  4	                  4	                  5	                  5	                  4	                  5	                  4	                  5	                  6	                  4	                  7	                  3	                  7	                  4	                  5	                  4	                  3	                  4	                  6	                  4	                  4	                  5	                  4	                  5	                  3	                  5	                  6	                  4	                  6	                  4	                  5	                  4	                  5	                  4	                  4	                  4
281	                  6	                  5	                  4	                  7	                  6	                  4	                  6	                  6	                  4	                  5	                  4	                  4	                  7	                  5	                  4	                  3	                  5	                  5	                  4	                  3	                  3	                  4	                  5	                  6	                  4	                  3	                  3	                  4	                  4	                  3	                  4	                  3	                  4	                  5	                  5	                  7	                  4	                  3	                  4	                  5	                  5	                  4	                  4	                  4	                  4	                  7	                  5	                  6	                  4	                  7
282	                  4	                  8	                  5	                  4	                  4	                  3	                  5	                  3	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  3	                  5	                  3	                  6	                  8	                  7	                  4	                  4	                  4	                  4	                  4	                  4	                  7	                  5	                  4	                  5	                  4	                  7	                  5	                  3	                  4	                  3	                  5	                  4	                  4	                  4	                  4	                  4	                  3	                  6	                  4	                  4
283	                  5	                  5	                  5	                  5	                  5	                  3	                  4	                  4	                  5	                  4	                  3	                  4	                  4	                  5	                  4	                  4	                  5	                  3	                  3	                  5	                  3	                  4	                  6	                  4	                  4	                  5	                  4	                  4	                  4	                  5	                  7	                  5	                  3	                  5	                  5	                  6	                  5	                  5	                  5	                  3	                  6	                  5	                  6	                  4	                  5	                  4	                  6	                  4	                  4	                  3
284	                  4	                  5	                  7	                  5	                  7	                  4	                  4	                  4	                  4	                  5	                  5	                  5	                  4	                  4	                  4	                  5	                  6	                  6	                  4	                  6	                  5	                  4	                  6	                  4	                  5	                  5	                  5	                  5	                  4	                  5	                  5	                  5	                  5	                  4	                  6	                  5	                  5	                  5	                  5	                  3	                  6	                  4	                  5	                  6	                  4	                  3	                  5	                  6	                  5	                  4
285	                  5	                  4	                  7	                  4	                  4	                  6	                  5	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  5	                  5	                  4	                  4	                  4	                  4	                  4	                  5	                  5	                  5	                  6	                  6	                  3	                  6	                  6	                  4	                  6	                  5	                  4	                  5	                  5	                  5	                  3	                  3	                  4	                  4	                  5	                  4	                  7	                  8	                  3	                  6	                  4	                  4	                  4	                  4
286	                  5	                  4	                  4	                  3	                  3	                  5	                  4	                  4	                  5	                  5	                  4	                  3	                  7	                  4	                  5	                  4	                  4	                  4	                  3	                  6	                  4	                  4	                  5	                  3	                  7	                  5	                  4	                  5	                  4	                  5	                  6	                  5	                  6	                  4	                  5	                  7	                  3	                  4	                  4	                  4	                  5	                  5	                  4	                  7	                  4	                  4	                  3	                  5	                  4	                  3
287	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  5	                  5	                  4	                  4	                  3	                  4	                  4	                  6	                  4	                  3	                  7	                  4	                  4	                  5	                  4	                  4	                  3	                  6	                  5	                  4	                  5	                  4	                  6	                  5	                  6	                  3	                  6	                  4	                  7	                  5	                  3	                  4	                  4	                  4	                  5	                  5	                  4	                  4	                  6	                  5	                  4	                  4	                  5
288	                  5	                  5	                  4	                  3	                  4	                  4	                  4	                  5	                  5	                  4	                  4	                  4	                  3	                  5	                  6	                  4	                  4	                  4	                  6	                  4	                  5	                  5	                  6	                  5	                  7	                  6	                  4	                  4	                  3	                  4	                  4	                  5	                  4	                  5	                  4	                  7	                  6	                  5	                  4	                  5	                  3	                  4	                  5	                  6	                  3	                  6	                  3	                  4	                  4	                  4
289	                  4	                  4	                  4	                  4	                  5	                  5	                  3	                  3	                  6	                  4	                  5	                  5	                  4	                  3	                  5	                  4	                  5	                  4	                  4	                  4	                  4	                  3	                  5	                  5	                  6	                  5	                  4	                  6	                  4	                  5	                  7	                  6	                  4	                  4	                  3	                  8	                  5	                  5	                  4	                  5	                  4	                  4	                  4	                  4	                  5	                  4	                  5	                  4	                  6	                  6
290	                  4	                  6	                  5	                  5	                  4	                  3	                  4	                  4	                  5	                  4	                  4	                  3	                  4	                  5	                  6	                  4	                  4	                  5	                  4	                  5	                  4	                  3	                  4	                  4	                  6	                  4	                  6	                  6	                  3	                  4	                  4	                  3	                  5	                  4	                  4	                  8	                  5	                  7	                  5	                  5	                  5	                  4	                  5	                  4	                  4	                  4	                  5	                  3	                  4	                  6
291	                  4	                  6	                  6	                  4	                  6	                  3	                  4	                  4	                  6	                  3	                  3	                  5	                  5	                  4	                  6	                  4	                  6	                  3	                  3	                  5	                  4	                  3	                  4	                  3	                  6	                  5	                  7	                  6	                  3	                  4	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  3	                  5	                  7	                  4	                  8	                  4	                  4	                  3	                  5	                  5	                  6
292	                  4	                  4	                  6	                  5	                  5	                  5	                  4	                  5	                  4	                  4	                  5	                  6	                  6	                  4	                  5	                  4	                  3	                  4	                  4	                  4	                  5	                  5	                  5	                  4	                  6	                  4	                  6	                  4	                  4	                  3	                  5	                  4	                  4	                  5	                  6	                  4	                  4	                  6	                  4	                  4	                  4	                  6	                  6	                  4	                  5	                  5	                  5	                  6	                  6	                  5
293	                  4	                  4	                  6	                  5	                  6	                  7	                  5	                  3	                  4	                  5	                  4	                  4	                  6	                  6	                  4	                  6	                  4	                  3	                  3	                  5	                  4	                  7	                  4	                  5	                  6	                  4	                  5	                  4	                  5	                  4	                  4	                  4	                  5	                  5	                  8	                  4	                  3	                  6	                  3	                  4	                  4	                  4	                  5	                  4	                  4	                  6	                  5	                  5	                  4	                  5
294	                  6	                  5	                  5	                  5	                  6	                  4	                  5	                  5	                  5	                  5	                  4	                  7	                  4	                  9	                  5	                  6	                  3	                  4	                  4	                  5	                  5	                  8	                  5	                  5	                  6	                  5	                  5	                  6	                  4	                  5	                  4	                  3	                  4	                  4	                 10	                  4	                  4	                  7	                  6	                  4	                  4	                  6	                  5	                  4	                  4	                  8	                  5	                  5	                  5	                  4
295	                  3	                  3	                  6	                  6	                  8	                  4	                  7	                  6	                  5	                  5	                  4	                  5	                  4	                 11	                  4	                  5	                  4	                  4	                  4	                  7	                  4	                  4	                  5	                  6	                  3	                  6	                  4	                  5	                  5	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  6	                  4	                  5	                  4	                  4	                  8	                  5	                  4	                  3	                  6	                  3	                  4	                  7	                  4
296	                  5	                  4	                  8	                  4	                  6	                  4	                  4	                  5	                  4	                  5	                  4	                  5	                  3	                  7	                  7	                  6	                  5	                  6	                  4	                  5	                  8	                  5	                  5	                  7	                  4	                  6	                  7	                  6	                  5	                  4	                  5	                  3	                  5	                  3	                  4	                  5	                  8	                  4	                  4	                  5	                  4	                  8	                  4	                  3	                  5	                  5	                  7	                  6	                  3	                  5
297	                  4	                  4	                  5	                  5	                  6	                  5	                  6	                  5	                  5	                  5	                  4	                  5	                  4	                  5	                  5	                  5	                  4	                  4	                  5	                  4	                  4	                  6	                  4	                  6	                  5	                  5	                  4	                  5	                  4	                  4	                  5	                  4	                  3	                  5	                  4	                  6	                  6	                  5	                  5	                  4	                  4	                  6	                  5	                  4	                  6	                  4	                  5	                  4	                  4	                  4
298	                  4	                  5	                  4	                  6	                  3	                  7	                  4	                  4	                  5	                  4	                  4	                  6	                  4	                  7	                  6	                  5	                  6	                  4	                  5	                  4	                  4	                  3	                  5	                  7	                  6	                  5	                  6	                  5	                  4	                  4	                  4	                  6	                  5	                  5	                  4	                  5	                  4	                  5	                  5	                  4	                  4	                  5	                  4	                  4	                  4	                  5	                  6	                  5	                  5	                  6
299	                  4	                  5	                  5	                  5	                  5	                  5	                  4	                  5	                  6	                  4	                  6	                  5	                  5	                  5	                  4	                  3	                  6	                  3	                  5	                  3	                  4	                  5	                  4	                  4	                  6	                  4	                  5	                  5	                  5	                  6	                  4	                  5	                  4	                  5	                  3	                  5	                  5	                  5	                  5	                  3	                  5	                  4	                  5	                  4	                  5	                  4	                  4	                  5	                  4	                  5
300	                  4	                  5	                  6	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  5	                  4	                  5	                  4	                  4	                  4	                  5	                  5	                  5	                  4	                  4	                  6	                  4	                  4	                  6	                  4	                  4	                  3	                  4	                  6	                  3	                  5	                  6	                  5	                  4	                  3	                  6	                  4	                  4	                  3	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  5	                  4	                  5
301	                  5	                  5	                  5	                  3	                  5	                  5	                  4	                  4	                  4	                  4	                  4	                  5	                  5	                  5	                  5	                  3	                  5	                  6	                  4	                  4	                  3	                  5	                  3	                  3	                  7	                  5	                  4	                  4	                  4	                  7	                  5	                  4	                  6	                  4	                  4	                  5	                  5	                  5	                  4	                  5	                  4	                  4	                  3	                  5	                  5	                  5	                  4	                  4	                  5	                  5
302	                  6	                  6	                  4	                  4	                  4	                  5	                  5	                  4	                  4	                  4	                  5	                  3	                  4	                  4	                  4	                  4	                  6	                  7	                  3	                  5	                  5	                  5	                  4	                  5	                  7	                  4	                  4	                  3	                  4	                  4	                  4	                  6	                  6	                  4	                  4	                  5	                  3	                  6	                  4	                  5	                  6	                  4	                  4	                  3	                  4	                  4	                  3	                  4	                  5	                  5
303	                  7	                  4	                  4	                  6	                  4	                  4	                  6	                  4	                  5	                  5	                  5	                  4	                  5	                  3	                  7	                  4	                  5	                  7	                  4	                  5	                  7	                  6	                  4	                  4	                  8	                  5	                  4	                  3	                  7	                  5	                  5	                  5	                  7	                  4	                  4	                  6	                  4	                  5	                  4	                  5	                  5	                  5	                  6	                  5	                  4	                  4	                  4	                  4	                  4	                  5
304	                  4	                  6	                  4	                  4	                  5	                  4	                  5	                  5	                  4	                  4	                  5	                  3	                  5	                  5	                  6	                  4	                  4	                  4	                  4	                  5	                  4	                  7	                  4	                  4	                  4	                  5	                  6	                  4	                  6	                  6	                  6	                  3	                  8	                  5	                  6	                  5	                  4	                  3	                  3	                  7	                  4	                  4	                  5	                  5	                  4	                  4	                  4	                  5	                  3	                  6
305	                  4	                  6	                  3	                  4	                  5	                  6	                  4	                  4	                  4	                  5	                  5	                  5	                  4	                  6	                  3	                  5	                  3	                  4	                  5	                  4	                  7	                  7	                  5	                  4	                  5	                  6	                  5	                  5	                  7	                  7	                  5	                  5	                  4	                  9	                  4	                  5	                  5	                  4	                  3	                  5	                  4	                  6	                  4	                  5	                  3	                  3	                  5	                  5	                  5	                  5
306	                  5	                  5	                  4	                  4	                  4	                  6	                  4	                  7	                  3	                  3	                  4	                  5	                  6	                  8	                  5	                  4	                  4	                  5	                  3	                  5	                  5	                  9	                  3	                  3	                  4	                  4	                  6	                  4	                  5	                  5	                  4	                  5	                  5	                  7	                  4	                  5	                  5	                  5	                  4	                  5	                  5	                  5	                  4	                  5	                  3	                  4	                  6	                  6	                  7	                  4
307	                  5	                  4	                  5	                  4	                  4	                  5	                  3	                  5	                  5	                  4	                  5	                  6	                  5	                  7	                  4	                  5	                  5	                  4	                  4	                  3	                  4	                  6	                  4	                  4	                  9	                  5	                  7	                  5	                  4	                  5	                  5	                  4	                  5	                  4	                  4	                  5	                  4	                  4	                  7	                  5	                  4	                  5	                  3	                  5	                  3	                  5	                  7	                  6	                  5	                  5
308	                  5	                  3	                  4	                  5	                  4	                  7	                  5	                  4	                  4	                  4	                  7	                  6	                  5	                  5	                  4	                  5	                  3	                  4	                  6	                  5	                  5	                  4	                  4	                  4	                  6	                  5	                  6	                  4	                  4	                  5	                  4	                  5	                  6	                  6	                  5	                  4	                  7	                  5	                  6	                  3	                  3	                  5	                  3	                  4	                  4	                  5	                  4	                  4	                  4	                  5
