# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# best_lender
190	                 37	                 17	                 15	                 36	                 32	                 38	                 23	                 44	                 15	                 18	                 23	                 19	                 14	                 32	                 24	                 30	                 27	                  0	                 28	                 16	                  5	                 27	                 39	                 32	                 25	                 41	                  5	                 25	                 32	                 46	                 45	                 10	                  9	                 18	                 27	                 34	                 34	                 36	                  2	                 22	                  5	                 16	                 15	                 34	                 49	                 23	                 27	                 28	                 16	                 29
191	                 37	                  5	                 30	                 34	                 12	                 30	                 19	                 44	                  5	                 11	                 29	                 19	                  3	                 32	                 19	                 30	                 15	                  0	                 18	                 16	                  5	                 41	                 30	                 11	                 25	                  0	                  5	                 43	                 31	                 25	                  2	                 10	                  7	                 46	                 27	                 19	                 34	                 46	                 12	                 22	                 30	                 31	                 35	                 33	                 49	                 23	                 43	                 25	                 23	                  8
192	                 37	                  0	                 20	                 35	                 12	                 14	                 12	                 26	                 19	                  7	                 31	                 19	                 14	                 15	                 33	                 30	                 32	                  0	                 46	                 16	                 49	                 47	                 19	                 40	                 28	                  0	                 40	                 27	                  4	                  2	                 40	                 10	                 45	                  6	                 27	                 34	                 11	                 13	                 12	                 22	                 23	                  9	                 42	                 33	                 49	                 23	                  6	                 35	                 13	                  8
193	                 37	                 23	                 33	                 42	                 12	                 11	                 12	                 26	                 18	                 40	                 31	                 26	                 13	                 46	                 22	                 47	                 27	                  0	                  6	                 16	                 43	                 39	                  4	                 40	                 26	                 45	                  5	                  9	                 14	                 28	                 34	                 45	                  5	                 31	                 30	                 39	                 25	                 13	                 18	                 44	                 32	                 13	                  4	                 33	                 49	                 14	                  6	                 22	                 28	                 45
194	                 37	                 23	                 20	                 45	                 30	                 23	                 47	                 20	                  8	                 40	                 18	                  9	                  8	                 23	                 22	                  3	                 44	                  0	                 39	                 32	                 43	                  8	                 34	                  5	                 21	                 45	                 14	                 48	                 14	                  0	                  7	                 45	                 37	                 20	                  1	                 23	                 37	                 44	                 15	                 47	                 11	                 18	                 12	                  4	                 23	                 14	                 24	                 47	                 28	                 40
195	                 37	                 27	                 38	                  0	                 41	                 23	                 47	                 34	                 33	                 25	                 30	                  9	                 13	                 27	                 22	                 40	                  0	                  0	                 20	                 47	                  5	                 19	                  3	                 34	                 30	                 45	                 36	                 39	                 30	                  0	                  1	                 43	                 37	                 29	                 13	                 23	                 37	                 44	                 15	                 42	                 47	                 13	                 43	                 11	                 23	                 46	                 24	                 22	                 37	                 19
196	                 25	                 25	                 25	                 13	                 41	                 23	                 12	                 26	                 37	                 25	                 16	                  5	                  6	                 46	                 13	                 40	                 42	                  7	                 19	                 33	                 46	                 19	                 42	                 23	                 24	                 27	                  7	                 26	                  4	                 22	                 26	                 10	                 37	                 15	                 20	                 31	                 10	                 44	                 14	                  8	                 31	                 30	                 28	                 11	                  5	                 29	                 29	                 22	                 38	                  4
197	                 32	                 28	                 25	                 20	                 43	                  5	                 47	                  9	                 19	                 25	                  8	                 39	                 41	                 24	                  5	                 40	                 42	                 40	                 48	                 48	                 47	                 40	                 42	                 43	                 24	                 14	                 36	                 26	                 14	                 43	                 26	                 10	                 37	                 40	                  3	                 44	                 25	                  6	                 14	                 13	                 31	                 13	                 28	                 32	                 22	                 34	                 10	                 32	                 47	                 46
198	                 29	                 28	                 37	                 20	                 16	                 22	                 47	                 10	                 33	                  9	                 16	                 22	                 41	                 42	                 33	                  6	                 33	                  4	                 13	                 48	                 33	                 42	                 38	                  3	                 36	                 37	                 36	                 26	                 48	                 21	                 25	                  5	                 37	                 41	                  0	                 14	                 23	                 45	                 28	                  9	                  2	                 39	                  8	                 31	                 22	                 49	                 10	                  2	                 47	                 27
199	                 29	                 28	                 27	                 29	                 32	                 22	                 12	                 47	                 33	                 40	                 25	                 22	                 41	                 42	                 33	                 14	                  7	                  4	                 48	                 37	                 41	                 42	                 15	                  3	                 24	                 37	                 43	                 26	                 25	                 10	                 25	                 45	                  8	                 37	                 48	                 27	                 23	                 34	                 14	                 47	                 33	                 40	                 13	                 45	                 22	                  6	                 41	                  2	                 45	                 45
200	                 29	                 39	                 24	                 20	                 32	                 43	                 40	                 21	                 33	                 40	                 45	                 15	                 41	                 42	                 33	                 36	                 32	                 32	                 22	                 25	                 12	                 47	                  3	                 23	                 32	                 44	                 43	                 33	                 17	                 14	                 25	                 45	                 27	                 42	                 38	                 10	                 23	                  5	                 36	                  2	                 38	                 26	                 13	                 34	                 22	                 35	                 43	                  2	                 19	                 45
201	                  1	                  6	                 29	                 20	                 32	                  7	                 23	                 21	                 20	                 40	                 45	                 15	                 18	                 11	                 41	                 48	                 38	                  0	                 25	                 48	                  7	                 39	                  0	                 38	                 32	                 46	                  3	                 26	                 32	                 25	                 25	                 32	                 14	                 42	                 46	                 33	                 31	                 14	                 32	                 45	                 38	                 10	                 28	                 34	                 32	                  2	                 34	                  3	                 47	                  6
202	                 42	                 30	                  6	                 20	                 22	                 22	                 12	                 21	                 20	                 40	                 47	                 33	                 46	                 40	                 34	                 37	                 44	                  0	                 42	                 48	                  5	                 39	                  0	                 38	                 19	                 46	                 13	                 47	                 34	                 28	                 25	                  0	                 14	                 42	                 37	                  4	                 31	                 14	                 17	                 12	                  2	                 10	                 12	                 34	                 29	                  8	                 26	                 21	                  1	                 19
203	                  8	                 23	                  6	                 20	                 24	                 13	                 26	                 27	                 25	                 21	                 23	                 33	                 46	                  3	                 13	                 32	                 34	                 13	                 21	                 32	                  5	                 39	                  0	                 19	                 19	                 34	                 13	                 47	                 34	                  4	                 25	                 35	                 20	                 17	                 37	                  3	                 19	                 34	                 20	                 25	                  5	                  6	                 13	                  6	                 22	                  9	                 22	                 23	                  1	                 19
204	                 47	                 12	                 14	                 20	                 42	                 22	                 20	                 45	                 31	                 27	                 37	                 31	                 32	                 49	                 13	                 40	                 34	                 13	                 21	                 11	                  5	                 42	                 39	                  7	                 28	                 16	                  9	                 47	                  6	                 18	                 29	                 27	                  1	                 47	                 15	                  3	                  3	                 34	                 15	                  8	                 33	                 16	                  2	                  6	                  0	                 40	                 10	                 31	                 22	                 33
205	                  9	                 45	                 15	                 21	                 20	                 30	                 28	                 45	                 49	                 16	                 11	                  1	                 39	                  3	                 17	                 19	                 47	                 35	                 39	                 17	                  5	                 13	                  0	                  3	                 28	                  4	                  5	                  7	                  1	                 33	                 29	                 36	                 47	                  0	                 10	                  1	                  3	                 34	                  1	                  8	                  8	                 10	                 37	                 49	                 48	                 22	                 22	                 33	                 11	                  0
206	                 27	                 26	                 10	                  3	                 20	                  5	                 26	                 47	                 38	                 36	                 11	                  1	                 32	                  3	                 18	                 42	                 27	                 26	                 43	                  2	                 34	                 27	                 32	                 42	                 20	                  6	                 29	                 49	                 49	                 43	                 42	                 25	                 20	                 27	                 19	                 14	                  2	                 46	                  7	                 30	                 31	                 10	                 37	                 22	                 19	                 40	                 10	                 33	                 23	                 19
207	                 12	                 35	                 16	                 29	                 11	                 44	                  7	                 47	                  4	                 35	                 11	                 48	                 35	                 43	                 18	                 11	                 15	                 48	                 45	                  9	                 19	                 23	                 46	                  3	                 45	                  6	                 47	                 17	                 49	                 29	                 45	                 10	                 20	                 21	                 30	                 14	                  8	                 46	                  7	                  8	                 21	                 10	                 37	                 26	                 44	                 26	                 10	                 20	                  8	                 19
208	                 31	                 35	                 33	                 46	                 19	                 16	                 23	                 25	                 49	                  8	                 13	                 16	                 35	                 43	                 17	                 44	                  8	                 20	                 45	                 10	                 35	                 23	                 46	                  1	                 45	                 11	                 47	                 45	                 41	                 25	                 49	                  3	                 20	                 44	                 49	                  7	                 43	                 46	                 11	                  5	                  5	                 10	                 37	                 26	                 24	                 40	                 10	                 49	                 48	                 17
209	                 31	                 24	                 16	                  4	                 29	                 35	                 23	                 18	                 28	                 17	                 11	                 33	                 35	                  6	                 17	                 33	                 43	                 29	                 37	                 40	                 35	                 27	                  9	                 20	                 36	                 13	                 47	                 17	                 45	                 11	                 28	                 35	                 16	                 44	                 29	                 29	                  8	                 36	                 49	                 22	                 37	                 10	                 37	                  7	                 49	                 22	                 19	                 14	                 47	                 15
210	                 43	                 43	                 31	                 46	                  5	                 16	                 23	                 25	                  0	                 29	                 11	                  3	                 35	                 44	                 40	                 33	                 24	                 17	                 11	                 42	                 35	                 20	                  9	                 12	                 32	                  9	                 46	                 47	                 35	                 44	                 14	                 30	                 16	                 29	                 29	                 29	                 48	                 36	                 33	                 11	                 37	                  4	                 21	                  1	                 49	                  1	                 10	                 14	                  4	                 32
211	                 31	                 32	                 22	                 20	                 22	                 16	                 48	                 25	                  0	                 24	                 11	                  3	                 46	                 29	                 38	                 32	                 19	                 47	                 48	                 12	                 35	                 14	                  9	                 10	                 41	                 17	                 46	                 45	                 28	                 16	                 28	                 28	                 16	                 29	                 29	                 29	                  8	                 49	                  9	                 11	                  5	                 37	                 12	                 21	                 46	                 47	                 10	                 17	                  4	                 23
212	                  0	                 22	                  0	                 46	                 15	                 20	                 23	                 44	                  0	                 24	                 11	                  3	                 39	                  1	                  8	                 32	                 36	                 12	                 23	                 12	                 19	                 27	                 18	                 10	                 41	                 17	                 12	                  4	                 33	                 41	                  5	                 28	                 16	                 19	                 27	                 29	                  8	                  7	                 25	                  8	                 39	                 37	                  2	                 21	                 43	                  2	                  6	                 13	                 26	                 17
213	                  0	                 24	                 22	                 46	                 47	                 19	                 23	                 19	                 27	                 47	                  9	                 24	                 15	                 43	                 26	                 32	                 27	                 48	                 45	                  6	                  4	                 30	                 10	                 10	                 31	                 22	                 12	                  4	                 23	                 37	                  2	                 40	                 30	                 44	                 27	                 29	                  8	                 38	                 33	                 20	                 39	                  9	                 31	                 12	                 21	                 23	                 17	                 33	                 20	                 48
214	                 44	                 28	                 14	                 35	                 20	                 33	                 48	                 14	                 30	                 45	                 13	                 27	                 15	                  4	                 28	                  2	                 27	                 17	                  9	                 49	                  5	                 30	                 22	                 10	                 16	                 10	                 44	                 36	                 45	                 35	                  7	                 24	                 11	                 40	                 27	                 29	                  8	                 35	                 33	                 16	                 40	                  9	                  2	                 48	                 36	                 23	                 19	                 33	                 10	                  9
215	                  0	                 44	                 16	                 24	                 20	                 12	                  7	                 14	                 33	                 19	                  0	                 27	                  6	                 26	                 26	                 20	                 27	                 17	                 37	                 39	                 12	                 30	                  7	                 10	                  8	                 37	                 27	                 36	                  4	                 22	                 49	                 24	                 11	                 44	                  2	                 41	                 46	                 16	                 11	                 12	                 45	                  9	                  2	                 42	                 46	                 23	                 26	                 33	                 36	                 18
216	                  0	                 33	                 13	                 24	                  4	                 16	                 39	                 14	                 31	                 19	                 26	                  5	                 25	                  7	                 26	                 25	                 27	                 40	                 37	                 13	                 35	                 34	                  9	                  4	                  9	                  7	                 31	                 22	                  4	                 22	                 39	                 43	                 34	                 44	                  2	                 10	                 46	                 16	                  4	                 47	                 15	                 13	                  2	                 35	                 11	                 32	                 11	                 28	                 36	                 23
217	                 45	                 37	                 28	                  3	                  4	                 20	                 39	                 26	                  3	                 19	                 11	                 21	                 19	                 16	                 35	                 25	                 11	                  6	                  4	                 39	                 15	                 43	                  1	                  4	                 36	                 23	                 31	                 22	                  4	                 22	                 42	                 24	                 34	                 44	                 47	                 10	                 15	                 16	                 17	                 42	                 45	                 38	                 21	                 37	                 48	                 32	                 11	                 13	                 20	                 47
218	                 39	                 19	                 13	                 39	                  4	                 47	                 35	                 31	                 13	                 19	                 11	                 31	                 28	                 16	                 15	                  7	                  8	                 46	                  1	                 10	                 36	                 15	                 40	                  4	                 26	                 15	                 31	                 22	                 22	                 44	                 12	                 35	                 11	                  0	                 20	                 10	                 23	                  9	                  1	                 42	                  7	                 11	                 21	                  5	                  6	                 32	                 44	                 13	                 20	                  8
219	                 38	                 19	                 13	                 27	                  4	                 47	                 28	                 31	                 13	                 22	                 21	                 30	                 43	                 16	                 48	                 43	                 26	                 47	                  1	                 44	                 42	                 37	                 19	                 44	                  5	                  6	                 36	                 32	                 44	                 31	                 27	                 13	                  5	                 16	                  0	                 14	                 44	                 14	                  4	                 39	                  4	                 11	                 44	                  8	                 20	                 32	                 44	                 13	                  2	                 46
220	                 35	                 48	                 40	                 36	                 26	                 27	                  9	                 39	                 10	                 40	                 13	                  9	                 36	                 16	                  9	                  0	                 26	                 38	                  1	                  6	                 42	                 37	                 19	                 44	                  5	                 17	                  0	                 26	                 22	                 39	                 49	                 13	                  1	                  6	                 19	                 16	                 44	                 20	                 16	                 24	                  6	                 10	                 18	                 37	                 46	                 32	                 18	                  2	                 23	                 19
221	                 48	                 47	                 42	                 44	                 26	                 27	                 13	                 39	                 44	                 13	                  7	                  9	                 36	                 46	                  9	                  0	                  8	                 16	                  1	                  3	                 47	                 15	                  0	                 44	                 22	                 47	                  0	                 26	                 22	                 47	                  4	                  2	                 45	                 42	                 19	                 41	                 10	                  8	                 16	                 24	                 29	                 10	                 18	                 37	                 46	                  4	                 49	                 26	                 16	                  5
222	                 35	                  7	                 13	                 36	                 31	                 27	                 13	                 27	                 17	                  6	                  3	                  9	                 34	                 10	                  9	                  0	                  5	                 26	                  1	                 18	                 47	                 20	                  1	                 14	                 36	                 24	                  0	                 20	                 28	                 47	                 34	                 13	                 16	                 48	                 29	                 41	                  1	                 13	                 41	                 24	                 29	                 45	                 27	                 43	                 18	                 20	                 32	                 24	                 16	                 26
223	                  1	                 27	                 13	                 42	                 15	                 17	                 28	                 12	                 16	                 41	                  3	                  9	                 36	                 10	                  9	                 44	                 48	                 18	                  1	                  7	                 47	                 20	                 39	                 44	                 36	                 24	                  0	                 10	                 27	                 34	                 39	                 35	                  1	                 37	                 48	                  7	                 22	                 13	                 41	                 24	                 25	                 17	                 24	                 20	                  2	                 20	                 23	                 36	                 16	                 18
224	                 29	                 36	                 13	                 19	                 43	                 36	                 28	                 11	                 16	                 41	                  9	                  9	                 32	                 10	                  9	                 39	                 13	                 12	                 26	                 18	                 47	                 20	                 10	                 46	                 42	                 24	                  0	                 10	                  7	                 34	                 15	                 35	                  1	                 49	                 48	                 14	                 14	                 17	                 18	                 24	                 41	                 24	                 15	                 20	                  2	                  8	                 15	                 36	                 49	                 46
225	                 27	                 30	                  6	                 13	                 43	                 40	                 44	                 11	                 16	                 41	                  9	                 36	                 32	                 39	                 16	                 40	                 13	                 41	                  7	                 35	                 47	                 20	                 48	                 44	                 10	                 13	                 31	                  6	                 20	                 34	                 25	                 28	                 28	                 34	                 29	                 14	                  4	                 23	                 13	                 31	                  1	                 24	                  3	                 34	                 42	                 16	                  3	                 31	                 30	                  4
226	                 28	                 11	                  2	                 13	                 18	                 25	                 19	                  5	                 41	                 41	                 13	                 22	                 15	                 30	                 25	                  6	                 13	                 17	                  1	                  2	                 38	                 20	                 47	                  5	                 36	                  8	                 41	                 10	                 19	                 13	                 38	                  2	                  5	                  4	                 48	                 47	                 17	                 40	                 38	                 31	                 25	                 22	                  3	                 14	                 42	                 40	                  8	                 43	                 30	                  4
227	                 49	                 45	                 12	                 13	                 35	                 25	                 23	                  5	                 44	                 40	                 20	                 19	                 31	                 42	                 30	                 19	                 49	                 25	                  1	                 35	                 16	                 20	                  6	                 48	                 10	                 17	                 31	                 10	                 43	                 45	                  8	                 28	                 49	                 10	                 14	                 27	                 21	                 16	                  2	                 31	                 25	                 22	                 43	                 40	                 42	                  6	                  6	                 36	                 35	                 21
228	                  7	                 45	                 39	                 13	                 39	                 14	                 23	                 36	                 44	                 46	                 37	                 30	                 31	                 49	                  4	                 46	                 49	                  2	                 46	                  2	                 24	                 20	                 48	                 25	                 15	                 13	                 35	                 47	                 29	                 10	                  8	                 45	                 26	                 41	                 14	                  4	                  3	                 22	                 12	                 31	                 10	                 48	                  8	                 45	                 11	                  8	                 23	                 36	                 35	                 21
229	                  7	                 30	                 26	                  7	                 41	                 25	                 23	                  5	                 44	                  0	                 18	                 20	                 31	                 49	                 49	                  6	                 37	                  0	                 47	                 20	                 24	                 47	                 34	                 44	                 24	                 16	                  8	                 32	                 35	                 10	                 22	                  0	                 44	                 22	                 43	                 10	                 34	                 22	                 33	                 19	                 19	                 17	                  2	                 24	                 15	                 38	                 43	                 49	                 41	                 19
230	                 49	                 45	                 39	                 45	                 28	                 38	                 23	                 18	                 44	                  4	                 16	                  7	                 31	                 26	                 47	                 42	                 49	                 12	                  8	                 49	                 23	                 29	                 20	                 49	                 19	                 16	                  3	                 30	                  9	                 26	                 19	                 32	                 44	                 46	                 43	                  9	                 14	                 22	                  7	                 12	                 19	                 17	                  2	                 24	                 41	                 23	                 43	                 49	                 14	                 41
231	                 18	                  2	                 39	                  8	                 49	                  8	                 23	                 18	                 44	                  4	                  3	                  7	                  3	                  5	                  7	                 30	                 15	                 29	                 20	                 15	                 23	                 35	                  3	                 12	                 42	                 16	                 46	                 48	                 18	                 46	                 19	                 23	                 47	                 25	                 13	                 30	                  2	                 17	                  7	                 48	                 24	                 17	                 47	                 33	                 44	                 31	                 43	                 38	                 39	                  1
232	                  3	                 45	                  0	                  8	                 33	                 12	                 24	                 22	                 44	                  4	                 33	                 11	                  3	                 35	                 35	                 30	                 15	                 29	                 22	                 20	                  1	                 41	                 24	                 12	                 29	                 40	                 46	                 39	                 18	                 46	                 44	                 32	                 11	                 39	                 16	                  0	                 24	                 23	                  7	                 24	                 30	                 13	                  6	                  3	                 32	                  0	                 18	                 38	                 14	                 41
233	                 33	                 30	                 15	                  8	                 10	                 12	                 21	                  5	                 12	                  4	                 47	                 11	                 26	                 35	                 25	                 26	                 18	                 29	                  8	                 20	                 20	                 18	                 16	                  3	                 40	                 34	                 49	                 49	                 39	                 47	                  8	                 41	                 41	                  3	                 36	                  0	                 24	                 23	                 12	                 19	                 21	                 17	                  9	                  3	                 32	                  0	                 22	                 38	                 21	                 20
234	                  5	                  8	                  0	                 48	                 21	                 12	                 46	                 32	                 44	                 43	                 33	                 34	                 33	                 24	                 14	                 26	                 18	                 34	                 40	                 26	                 48	                 41	                 48	                 15	                 34	                 34	                 49	                 17	                 17	                 17	                  7	                 41	                 20	                 48	                 36	                 28	                 19	                 41	                 18	                  7	                 41	                 27	                 49	                  1	                 45	                 44	                 22	                 49	                 12	                 30
