# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# bankruptcy
104	                 13	                 11	                  7	                 13	                  8	                  7	                  8	                  9	                  9	                  8	                 12	                  9	                 12	                  6	                 11	                 10	                  8	                  9	                  8	                  8	                  5	                  6	                 10	                 10	                 15	                 12	                  9	                 10	                  9	                  8	                 11	                  5	                  6	                  8	                  9	                  8	                 10	                  5	                  8	                  8	                  8	                 13	                  9	                  9	                 11	                 10	                  8	                 11	                  9	                  4
105	                 10	                  9	                 11	                  8	                  8	                  8	                  9	                  4	                  8	                 11	                  7	                  9	                  6	                 12	                  5	                 11	                 11	                 10	                 14	                 12	                 19	                 11	                 18	                 12	                  7	                 13	                  8	                  7	                  9	                  8	                  8	                 10	                  9	                 15	                  5	                  8	                  7	                  9	                  6	                  6	                 11	                 14	                 12	                 10	                  7	                 10	                 11	                  7	                  7	                 13
106	                  9	                  8	                  9	                 14	                  9	                  5	                 11	                 12	                  9	                  9	                 12	                 14	                  9	                 10	                 12	                  7	                  9	                 11	                  8	                  8	                  6	                  9	                 10	                  9	                  9	                 14	                  7	                  7	                 12	                  6	                 10	                  7	                 16	                  8	                 10	                 10	                  9	                  7	                  7	                  5	                 11	                 11	                 11	                 14	                  9	                  9	                 12	                  7	                 13	                 14
107	                  7	                  7	                 11	                  8	                 11	                 10	                 10	                  8	                  9	                 12	                  8	                  5	                  6	                  5	                 13	                  7	                  8	                 12	                 12	                  6	                  9	                  9	                 12	                  8	                 10	                  6	                 12	                  9	                  9	                  4	                  8	                 12	                 13	                  5	                  8	                  9	                  5	                 15	                 15	                 14	                 12	                  9	                 10	                  8	                 11	                 13	                 12	                  7	                  5	                  9
108	                  7	                 12	                 17	                  8	                  8	                  9	                 11	                  9	                 11	                 10	                 10	                  7	                 11	                 13	                 11	                  8	                 10	                  9	                 12	                 11	                  7	                  7	                 11	                  6	                  9	                 13	                  6	                  5	                 11	                  7	                  7	                  5	                  9	                 11	                 11	                 10	                  9	                 14	                  9	                  5	                  5	                 11	                  8	                 11	                  8	                  6	                  4	                 18	                  7	                 14
109	                 10	                  6	                  6	                  9	                 10	                 10	                  5	                  9	                  9	                  7	                 10	                 10	                 13	                  9	                 10	                  8	                 12	                  7	                  9	                 10	                  7	                  4	                  8	                  9	                 10	                 12	                  8	                 16	                  7	                  7	                 11	                 13	                 10	                  8	                  6	                 11	                  9	                  5	                 11	                 10	                 12	                  5	                 15	                  6	                  6	                  9	                 11	                  8	                  3	                  7
110	                  9	                  8	                  8	                 10	                  9	                  9	                  9	                 12	                 10	                  8	                 12	                 12	                 12	                  6	                 11	                 15	                  4	                  4	                  9	                  4	                  7	                  8	                  8	                 12	                 13	                 14	                  8	                  4	                 12	                  7	                 14	                 10	                  6	                  8	                 11	                  5	                  4	                 11	                 10	                  6	                  8	                  6	                 12	                 10	                  6	                  9	                  6	                  8	                  6	                 11
111	                  7	                  4	                  9	                 10	                 14	                  7	                  8	                 11	                  9	                  8	                  9	                  7	                 10	                 13	                  3	                  6	                 10	                 11	                 10	                 10	                  5	                 11	                 18	                 10	                  4	                 10	                  5	                  9	                  7	                 13	                 11	                  8	                  8	                 12	                 10	                  6	                 13	                 11	                  6	                 10	                  8	                 17	                  7	                  7	                 13	                 13	                 10	                  8	                 10	                  6
112	                  8	                 10	                 11	                  4	                 17	                  9	                 10	                 15	                  6	                  6	                  8	                  7	                  8	                  8	                  7	                 11	                 13	                 11	                 13	                 15	                 13	                 10	                  9	                  8	                 11	                  7	                 10	                  7	                 10	                 11	                 10	                  6	                 13	                  9	                 10	                 11	                  4	                  8	                  7	                  7	                 10	                  7	                  7	                  7	                  7	                 11	                 12	                 17	                 13	                  8
113	                 10	                 13	                 13	                  5	                  5	                  8	                 11	                  6	                 11	                  9	                 10	                  7	                 12	                 10	                  9	                 11	                  8	                  8	                  8	                 11	                 11	                  4	                 12	                 12	                  8	                 11	                 10	                  9	                  6	                 12	                 16	                 10	                 11	                  8	                 11	                  8	                  5	                 10	                  7	                  5	                  7	                  9	                  8	                  8	                  6	                 10	                 11	                 11	                  7	                  7
114	                  9	                 13	                  8	                  9	                  9	                 10	                  6	                 11	                  6	                 11	                 12	                 10	                 10	                  7	                  6	                  7	                 16	                 12	                 14	                  8	                 14	                  5	                  5	                  9	                 10	                 12	                 12	                  8	                  9	                 13	                  8	                 10	                  9	                 11	                  6	                 11	                  7	                 14	                  2	                  8	                  5	                  7	                  6	                  6	                 10	                  7	                  6	                 11	                  7	                  9
115	                  5	                 17	                 12	                 10	                  7	                  7	                  9	                 13	                 12	                 13	                  8	                  7	                 10	                 14	                 10	                 11	                  7	                  4	                  9	                 10	                  3	                 12	                 14	                 12	                  7	                 11	                  9	                 14	                  6	                  8	                 12	                 13	                  9	                  8	                 11	                  7	                  7	                  5	                  9	                  6	                 11	                  7	                 10	                  8	                  4	                 10	                  8	                  8	                  7	                  9
116	                 10	                  5	                  5	                 14	                  9	                 10	                  4	                  8	                  9	                 10	                  9	                  8	                  5	                  7	                  5	                 10	                  8	                  3	                  9	                 12	                  9	                 11	                  9	                 12	                 10	                  5	                  7	                  8	                  8	                  7	                  5	                  5	                 10	                 15	                  9	                 12	                  6	                 14	                 10	                  8	                  5	                  7	                 10	                 11	                  9	                 11	                  8	                 12	                  8	                  9
117	                  5	                  9	                  9	                  8	                 11	                  9	                 12	                  6	                  9	                 13	                 10	                 13	                  6	                 12	                  8	                 11	                  6	                  8	                  4	                  8	                 10	                  7	                  4	                  9	                 11	                 10	                 11	                  9	                 10	                 11	                 10	                 12	                 10	                 15	                 12	                  7	                  7	                  8	                  5	                 10	                 10	                  7	                  9	                 12	                 13	                 10	                 17	                  8	                  6	                 17
118	                 11	                  3	                  8	                  7	                  9	                  9	                 12	                  2	                  8	                  9	                  8	                  9	                  8	                  4	                  8	                  9	                 11	                 11	                  7	                 11	                 13	                  9	                  5	                 13	                  8	                 14	                 10	                  6	                  7	                  5	                  6	                  6	                 10	                  6	                 11	                  9	                  9	                 11	                 12	                  9	                  7	                 10	                 11	                  9	                  6	                  9	                 11	                 10	                  6	                  9
119	                 11	                  6	                  7	                  8	                 12	                 11	                  8	                 10	                 11	                 11	                 12	                 10	                 13	                  7	                 13	                 13	                  8	                  3	                 10	                  3	                 16	                  7	                  7	                 10	                 12	                  9	                  8	                  8	                 10	                  7	                  8	                 11	                  8	                 12	                 11	                 11	                  8	                 17	                  8	                  7	                  9	                 14	                 15	                  7	                  7	                  6	                  9	                 10	                  6	                  8
120	                  6	                  7	                 10	                  5	                 10	                  7	                  7	                  9	                 13	                 13	                 10	                 10	                 13	                  9	                  8	                  8	                 14	                  6	                  6	                  5	                 13	                 12	                  6	                  7	                 10	                 10	                  9	                 10	                 10	                 10	                  6	                 18	                  9	                 16	                  8	                 13	                  4	                 10	                 10	                  8	                 13	                 11	                  9	                 11	                  9	                 11	                 14	                  8	                 10	                 12
121	                  9	                 12	                 12	                 11	                  8	                  7	                  9	                 10	                 12	                  9	                 16	                 11	                  8	                 11	                  9	                  3	                 10	                 10	                  9	                  8	                  9	                 10	                  4	                 11	                  6	                  7	                  9	                  2	                 14	                  8	                 10	                  8	                  7	                  5	                  9	                 10	                 11	                  9	                 10	                 15	                  6	                  7	                  8	                  9	                 10	                  7	                  8	                  9	                 12	                  7
122	                 10	                 10	                  9	                  3	                  7	                  9	                  6	                 10	                 13	                 13	                  3	                  8	                  8	                 14	                  9	                 10	                  7	                  9	                 11	                  6	                  8	                  7	                 10	                  7	                  8	                  7	                  7	                  9	                 10	                  8	                 12	                 14	                 10	                 12	                  9	                 11	                  6	                 14	                 10	                  9	                  5	                 14	                 12	                  3	                 10	                 13	                 11	                  6	                  7	                 13
123	                  9	                  9	                 11	                 11	                 10	                  9	                 10	                  6	                 14	                  9	                 12	                  7	                  8	                 10	                  8	                  8	                  6	                  9	                  7	                 10	                 10	                  6	                  9	                  7	                  6	                 14	                  4	                 11	                  6	                 11	                 15	                  6	                 17	                  8	                  4	                  8	                  6	                 12	                 11	                  9	                  9	                 11	                  7	                 12	                  6	                  9	                 11	                  9	                  6	                 10
124	                  8	                 14	                  7	                  8	                  9	                  5	                 11	                  9	                 19	                 10	                  6	                 10	                  6	                 14	                 13	                 13	                  9	                  5	                  4	                  8	                 12	                 10	                 12	                  5	                  5	                 12	                  6	                  8	                  7	                  5	                  6	                 15	                 14	                  6	                 13	                  5	                  6	                 12	                 11	                 11	                  7	                  8	                  9	                  4	                 11	                  5	                  8	                 11	                  8	                  9
125	                 10	                  6	                  6	                  9	                  5	                  7	                 12	                 15	                 10	                  8	                  8	                  6	                  9	                  6	                 11	                  9	                 15	                  5	                  9	                  4	                 16	                 16	                 11	                  5	                 10	                 10	                  3	                  4	                 13	                  9	                  9	                  7	                  7	                 11	                  5	                  7	                 17	                  9	                  9	                 15	                  4	                  6	                  7	                  7	                 11	                  8	                 14	                  8	                 11	                 10
126	                 14	                 11	                 13	                  6	                 11	                  7	                  9	                  5	                  7	                  9	                 14	                 14	                  8	                  9	                  8	                 16	                  8	                  8	                 13	                  7	                  4	                 13	                 11	                 10	                 13	                 18	                  8	                  9	                  8	                  9	                  7	                  9	                  7	                 12	                 12	                 11	                  7	                 14	                 15	                 12	                 10	                 10	                 10	                  4	                 13	                  9	                 10	                  8	                  9	                  8
127	                 11	                  8	                  7	                  9	                  8	                  8	                 14	                  3	                 12	                  9	                  4	                 13	                  5	                 11	                 13	                 10	                 11	                  7	                  6	                  4	                  8	                  7	                  9	                  3	                  6	                  9	                 13	                 13	                 12	                 12	                 14	                  5	                 10	                 10	                 15	                 14	                  7	                 17	                 13	                  2	                  7	                 12	                  5	                  9	                  6	                 10	                 10	                 11	                  9	                 11
128	                  4	                  7	                 10	                  7	                 11	                 15	                  5	                 10	                  7	                  8	                  5	                 10	                  8	                  9	                 10	                 14	                 11	                  6	                  6	                 14	                  9	                 11	                 14	                  7	                 11	                 13	                  6	                  7	                  9	                  8	                 11	                 13	                  9	                 11	                 12	                 12	                 11	                  4	                 15	                 10	                  6	                  9	                  9	                 12	                 11	                  9	                  5	                  4	                  9	                 13
129	                 10	                  8	                 13	                 14	                 11	                  8	                 12	                  8	                 11	                 14	                  5	                 14	                 11	                  6	                  9	                  7	                  8	                  9	                  5	                  9	                 12	                  6	                  7	                  9	                 14	                 10	                 22	                  9	                  6	                 16	                  7	                 12	                 11	                 15	                  7	                  9	                  6	                  5	                  8	                 13	                  7	                  9	                 13	                  6	                  7	                  9	                  5	                  7	                  7	                 12
130	                 12	                 10	                 11	                  8	                 14	                 12	                  8	                 10	                  9	                  9	                  6	                  8	                  5	                  7	                  9	                 12	                 11	                  6	                  6	                  8	                 12	                 10	                 13	                  7	                  8	                 13	                  7	                 10	                 11	                 12	                  9	                  8	                 14	                 12	                 14	                 11	                  7	                 12	                  7	                 10	                  8	                 12	                 13	                  5	                 12	                 10	                  8	                 14	                  4	                  9
131	                 12	                  4	                  7	                 12	                 10	                 12	                  6	                  8	                  7	                 10	                 10	                 11	                 15	                  7	                 11	                  8	                  7	                  8	                  6	                 14	                  6	                 11	                 10	                  6	                  9	                  7	                 14	                  6	                  7	                 11	                 12	                  9	                  7	                  5	                  6	                 11	                  9	                 13	                 10	                  9	                 12	                  6	                  6	                  4	                  9	                 13	                  6	                  9	                  9	                 12
132	                  6	                  9	                 14	                 10	                 10	                  9	                  7	                  3	                 13	                 10	                  9	                  9	                 12	                  9	                 14	                 13	                  6	                  6	                 10	                  8	                 10	                  5	                  9	                 13	                 12	                  9	                  7	                 10	                 13	                  6	                 12	                 10	                 13	                 16	                  8	                 16	                 10	                  8	                 13	                  5	                  8	                  7	                  7	                  6	                 10	                  5	                 12	                 14	                 12	                 15
133	                  7	                  8	                 10	                  8	                 13	                 10	                  9	                 12	                 13	                  8	                  7	                 10	                 13	                 17	                  3	                 10	                 10	                  7	                  9	                 14	                 15	                 10	                 14	                  7	                 13	                  9	                 11	                  8	                  7	                 14	                  8	                  7	                 10	                  5	                  9	                  7	                 13	                 10	                 12	                  9	                  9	                  9	                  7	                  9	                 12	                  7	                 11	                 13	                  4	                 13
134	                 13	                 12	                 10	                 11	                 10	                  9	                  5	                  8	                 21	                  5	                  9	                 10	                 13	                 10	                  9	                  7	                  9	                  7	                  6	                  8	                  9	                 11	                  6	                 12	                  8	                 11	                 12	                  9	                 10	                 13	                 10	                 12	                  5	                 18	                 12	                  9	                  6	                  7	                 12	                  9	                  5	                  6	                 11	                 12	                 10	                  9	                  5	                 18	                 10	                 12
135	                  9	                 10	                  9	                  8	                 14	                  4	                  8	                  9	                 13	                 12	                 13	                 11	                 13	                 12	                  6	                  6	                  8	                  7	                  6	                 11	                 11	                 11	                 11	                 15	                 13	                  7	                  9	                  3	                  9	                 14	                 10	                  6	                 10	                  6	                 10	                 10	                 12	                  4	                 16	                 12	                 14	                  9	                 11	                 11	                  6	                 12	                  9	                  7	                 13	                  7
136	                  5	                 12	                  6	                  6	                  5	                 10	                  4	                  6	                  7	                  9	                 14	                  6	                 11	                 10	                 10	                 10	                 15	                  3	                 11	                  9	                 15	                  5	                  8	                 11	                  8	                 14	                 14	                  7	                  5	                  8	                 13	                 14	                  8	                 14	                 11	                 11	                  4	                 13	                 13	                 11	                  9	                  9	                  7	                  6	                 12	                 10	                 10	                  9	                 15	                 13
137	                  6	                 10	                 12	                 10	                  5	                 14	                  7	                  5	                 10	                  7	                  9	                 10	                  6	                  8	                  9	                  9	                 10	                 13	                  4	                 13	                 18	                 12	                  7	                  6	                 12	                  8	                 10	                  7	                  7	                 10	                  8	                  9	                 11	                 15	                  9	                  8	                  8	                  6	                  8	                 12	                 11	                  8	                 15	                  7	                 10	                  9	                 11	                 12	                 16	                  9
138	                  7	                  2	                  5	                  6	                  9	                  9	                  8	                  6	                 13	                  8	                  6	                 11	                 15	                  9	                 12	                 11	                  8	                 11	                  9	                  6	                 13	                  5	                 15	                 10	                  9	                  6	                 10	                  4	                  6	                 19	                  7	                  6	                 10	                  6	                  5	                 14	                  8	                  8	                  7	                  9	                  6	                  6	                 11	                 12	                  7	                 11	                  8	                  7	                 10	                  9
139	                  5	                 12	                 11	                  7	                 11	                 11	                  5	                 11	                 10	                  5	                  8	                 11	                  8	                 14	                 10	                 11	                  6	                  9	                 11	                  9	                 16	                 16	                  8	                 10	                 11	                  9	                 13	                 10	                  9	                 11	                  6	                 10	                  9	                 12	                  9	                  8	                  6	                 11	                 11	                 15	                 11	                 14	                  8	                 15	                  8	                  9	                 11	                  8	                 10	                  3
140	                 10	                  6	                 10	                 12	                  8	                 11	                 12	                  5	                 11	                  8	                 12	                 12	                 12	                  8	                  9	                  7	                 11	                 10	                 15	                 13	                 13	                 13	                  8	                  8	                 13	                 10	                  9	                 14	                  9	                  7	                 14	                  8	                  7	                 14	                 10	                 10	                  9	                  8	                 10	                 12	                  4	                 12	                 13	                 10	                 11	                  9	                 13	                 10	                  5	                 15
141	                  8	                 10	                  9	                 14	                  6	                 11	                  7	                 12	                  8	                 13	                  9	                  7	                 12	                 11	                 13	                 11	                 10	                  8	                  8	                  9	                 14	                  8	                 10	                  9	                 10	                  7	                 13	                  9	                  9	                  8	                 13	                  7	                 10	                 12	                  9	                  6	                  7	                 10	                  9	                  7	                 13	                  3	                  6	                 12	                  4	                  7	                  8	                  8	                 11	                 13
142	                 14	                  9	                 13	                  8	                 14	                  7	                  9	                  7	                 14	                  8	                 12	                 14	                 14	                  7	                 10	                  9	                  9	                 11	                  8	                 12	                  6	                  9	                 12	                 10	                  8	                 13	                 10	                  9	                 12	                 11	                 10	                 13	                  9	                 10	                  6	                  8	                  8	                  7	                 10	                  9	                  8	                  4	                 10	                  8	                 11	                  8	                  9	                  7	                  8	                 14
143	                 11	                  9	                 10	                 16	                 11	                  9	                  6	                 12	                 11	                 12	                  4	                  9	                 14	                 11	                  7	                 11	                 13	                  9	                  8	                 12	                 15	                  9	                 10	                  6	                  8	                 10	                 10	                 12	                 12	                 10	                 12	                  5	                  9	                  7	                 15	                 10	                  7	                 12	                 11	                  5	                  9	                  3	                 12	                 10	                 10	                  8	                 11	                 12	                 13	                  8
144	                 10	                 11	                  9	                 13	                  5	                 10	                 10	                 11	                 15	                 13	                  9	                 14	                  9	                 13	                 13	                 11	                  6	                  7	                  4	                  9	                 10	                 11	                 10	                  9	                  9	                 17	                 12	                 13	                  5	                 12	                  8	                  5	                  8	                 13	                  6	                  8	                  5	                 15	                 10	                  4	                  9	                  9	                 17	                  9	                  9	                  7	                  8	                 11	                  6	                 12
145	                 13	                 19	                 10	                 10	                  7	                  7	                  7	                  4	                  5	                  7	                  5	                 14	                  9	                 11	                  7	                  6	                 11	                  6	                  5	                  9	                 11	                  7	                 11	                  8	                  9	                 13	                 12	                  6	                  9	                  8	                 13	                  7	                 11	                  5	                  7	                 11	                 13	                  8	                 11	                  6	                 11	                  8	                  9	                 10	                 10	                  8	                 11	                  8	                 14	                 11
146	                 11	                  6	                  8	                 11	                 11	                  7	                  9	                 10	                  7	                 10	                  8	                 13	                 11	                 11	                 10	                 20	                  5	                 10	                  6	                 14	                  9	                  5	                 11	                  3	                 10	                 17	                  8	                  7	                  9	                 12	                  3	                  9	                 10	                  7	                  8	                  4	                  6	                  8	                 12	                  7	                  8	                  9	                 10	                  9	                  9	                  7	                 12	                  9	                  8	                  9
147	                 14	                  9	                  8	                 11	                 11	                  5	                  8	                  5	                 14	                  7	                  6	                 14	                  8	                 11	                 13	                 14	                  7	                  9	                 10	                 11	                  5	                  8	                 10	                  8	                 13	                 18	                  8	                 11	                  9	                 10	                  9	                 11	                  7	                  8	                  8	                  8	                  9	                 13	                 11	                 13	                  8	                  9	                 11	                  8	                  6	                 13	                  9	                  6	                 14	                  8
148	                  9	                  5	                 10	                  8	                  8	                 11	                  9	                  9	                  7	                 18	                 13	                 11	                  9	                  8	                  6	                 15	                  9	                 13	                  9	                 13	                  7	                 12	                  7	                  7	                 10	                 12	                 13	                 11	                  8	                  8	                  6	                  9	                  5	                 10	                  8	                  8	                 15	                 11	                  6	                  6	                 14	                  4	                  9	                 14	                 10	                  9	                 10	                  8	                 11	                  9
